"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Serpine1",3.46803113813016e-52,1.95158012641118,0.453,0.053,5.16736639581394e-48,"6","Serpine1"
"Htra1",2.91871868564584e-49,1.43577838337637,0.573,0.093,4.34889084161231e-45,"6","Htra1"
"Pcolce",5.88595307757087e-48,1.53244620334226,0.453,0.058,8.7700700855806e-44,"6","Pcolce"
"Gm138891",1.12690934937368e-44,2.01037073989282,0.52,0.085,1.67909493056679e-40,"6","Gm13889"
"Gdpd3",9.04611975220325e-44,1.45606840288914,0.547,0.093,1.34787184307828e-39,"6","Gdpd3"
"Id34",8.3892360500589e-42,2.26802109508998,0.907,0.378,1.24999617145878e-37,"6","Id3"
"Ptp4a3",5.7755685483414e-41,1.85884955833563,0.56,0.109,8.60559713702869e-37,"6","Ptp4a3"
"Crip13",2.11560253215958e-40,2.50771431607459,0.907,0.367,3.15224777291777e-36,"6","Crip1"
"Nrarp",2.45363839750508e-40,1.43715720054148,0.387,0.05,3.65592121228257e-36,"6","Nrarp"
"Mef2c",2.60299793961958e-39,1.33566278891093,0.4,0.054,3.87846693003317e-35,"6","Mef2c"
"Ndn",3.51300565833744e-38,0.728360992147155,0.253,0.022,5.23437843092278e-34,"6","Ndn"
"Timp32",4.53908739017308e-38,1.9102249816261,0.667,0.167,6.76324021135789e-34,"6","Timp3"
"Cpe",1.99664847935168e-36,1.30322835596029,0.36,0.046,2.975006234234e-32,"6","Cpe"
"Csrp2",3.12015103779093e-35,1.14101953761767,0.427,0.069,4.64902504630848e-31,"6","Csrp2"
"Hopx",7.42869690388462e-34,0.897317965365853,0.267,0.027,1.10687583867881e-29,"6","Hopx"
"Epas1",1.35408663857471e-33,1.10460480179481,0.347,0.047,2.01758909147632e-29,"6","Epas1"
"Meg3",1.75582744549727e-32,1.33287489590919,0.32,0.04,2.61618289379093e-28,"6","Meg3"
"Gsn2",1.08655457616501e-31,2.74385428517908,0.933,0.559,1.61896631848587e-27,"6","Gsn"
"Vim4",2.22287904409268e-31,1.4546106814869,0.88,0.361,3.31208977569809e-27,"6","Vim"
"Prkcdbp2",9.24190009584111e-30,1.57992085807647,0.813,0.373,1.37704311428033e-25,"6","Prkcdbp"
"Cd302",1.17507786333552e-29,1.01642707687471,0.413,0.073,1.75086601636993e-25,"6","Cd302"
"Metrnl",1.37611845791067e-28,0.897756721252165,0.293,0.039,2.0504165022869e-24,"6","Metrnl"
"Nbl11",2.43404824767597e-28,1.42722586829097,0.507,0.117,3.62673188903719e-24,"6","Nbl1"
"Sept4",5.34654265327261e-28,1.03201216675256,0.307,0.044,7.96634855337619e-24,"6","Sept4"
"Ckb2",6.69414153088193e-24,1.28807477940894,0.573,0.168,9.97427088101407e-20,"6","Ckb"
"Cd813",8.83808306320291e-24,0.851424216792842,0.987,0.841,1.31687437641723e-19,"6","Cd81"
"Ptrf",4.48537788208541e-23,0.981200759622066,0.427,0.098,6.68321304430725e-19,"6","Ptrf"
"Cdkn1a3",2.59447080938083e-22,1.48930011916164,0.827,0.501,3.86576150597744e-18,"6","Cdkn1a"
"Tuba1a4",3.58346497701779e-22,1.16020421041021,0.907,0.552,5.33936281575651e-18,"6","Tuba1a"
"Lamb2",4.54494072929346e-22,0.873040278204631,0.36,0.074,6.77196168664726e-18,"6","Lamb2"
"Itm2a",1.38668391662565e-20,1.49139261562826,0.293,0.054,2.06615903577222e-16,"6","Itm2a"
"Sparc5",5.72919029477124e-20,1.3019406685342,0.947,0.477,8.53649353920915e-16,"6","Sparc"
"Igfbp4",1.14397633478025e-19,1.34749892455916,0.373,0.091,1.70452473882258e-15,"6","Igfbp4"
"Lgals15",1.20903561673861e-19,1.1691475281543,0.747,0.324,1.80146306894053e-15,"6","Lgals1"
"Rhoj",1.4325233067133e-19,0.726181059388708,0.293,0.055,2.13445972700281e-15,"6","Rhoj"
"Ubb2",2.7401117214189e-19,0.720800787714848,0.987,0.992,4.08276646491416e-15,"6","Ubb"
"Klf93",1.65756459232389e-18,1.15221591362479,0.747,0.423,2.4697712425626e-14,"6","Klf9"
"Adamts13",4.06442159654162e-18,1.26668591436339,0.587,0.215,6.05598817884701e-14,"6","Adamts1"
"Id11",1.07921799604966e-17,1.4379620220924,0.493,0.163,1.60803481411399e-13,"6","Id1"
"Malat12",1.24614533859193e-17,0.719146491803516,1,0.997,1.85675655450198e-13,"6","Malat1"
"Mxra8",1.98109741449977e-17,0.922005047990217,0.267,0.051,2.95183514760466e-13,"6","Mxra8"
"Ppp1r14a",2.04783036992497e-17,1.0951334455228,0.333,0.078,3.05126725118821e-13,"6","Ppp1r14a"
"Dusp13",2.42000650820858e-17,1.08603032172622,0.893,0.652,3.60580969723078e-13,"6","Dusp1"
"Rasd11",2.64642485850553e-17,1.89659495961825,0.52,0.202,3.94317303917324e-13,"6","Rasd1"
"Rasl11a2",6.36967384742914e-16,1.90106639896258,0.413,0.126,9.49081403266942e-12,"6","Rasl11a"
"Bgn4",7.5611427846143e-16,1.31656260274899,0.56,0.221,1.12661027490753e-11,"6","Bgn"
"Gstm12",8.41057320144017e-16,1.45304420870747,0.6,0.275,1.25317540701459e-11,"6","Gstm1"
"Kctd10",8.93602965415865e-16,0.89585622530456,0.373,0.106,1.33146841846964e-11,"6","Kctd10"
"Snhg18",1.14259759846282e-15,0.777072697660133,0.267,0.056,1.7024704217096e-11,"6","Snhg18"
"Pmp223",1.41959615781782e-15,2.12460666051106,0.547,0.209,2.11519827514855e-11,"6","Pmp22"
"Axl",3.52259321110525e-15,0.783045430672924,0.347,0.092,5.24866388454682e-11,"6","Axl"
"Serpinh15",5.10087627698861e-15,0.979735514985918,0.867,0.594,7.60030565271303e-11,"6","Serpinh1"
"Fth13",6.42547695454987e-15,0.576143662035228,1,0.999,9.5739606622793e-11,"6","Fth1"
"Filip1l",1.84340936327633e-14,0.900096161050792,0.293,0.071,2.74667995128173e-10,"6","Filip1l"
"Ddit4",3.32640922117472e-14,1.11841815277924,0.533,0.226,4.95634973955033e-10,"6","Ddit4"
"Mapre2",3.65388305051405e-14,0.997627952667209,0.32,0.087,5.44428574526593e-10,"6","Mapre2"
"Anxa53",7.46765795534064e-14,0.879930670039267,0.733,0.462,1.11268103534576e-09,"6","Anxa5"
"Klf24",1.82575807032585e-13,1.10942811659337,0.827,0.552,2.72037952478552e-09,"6","Klf2"
"Uba21",1.86556528551363e-13,1.28448248767684,0.547,0.274,2.77969227541531e-09,"6","Uba2"
"Gm87971",1.08969062400747e-12,0.445044454163891,1,0.994,1.62363902977113e-08,"6","Gm8797"
"Calm12",1.63991148110069e-12,0.954133814252943,0.827,0.7,2.44346810684003e-08,"6","Calm1"
"Ppic1",1.85707511762433e-12,0.817362378576801,0.453,0.17,2.76704192526026e-08,"6","Ppic"
"Fstl11",2.05114482716757e-12,1.161899787076,0.387,0.136,3.05620579247969e-08,"6","Fstl1"
"Fcgrt",3.4521368103954e-12,0.96425994480353,0.44,0.171,5.14368384748915e-08,"6","Fcgrt"
"Tppp31",5.83851675450234e-12,1.54475533996395,0.453,0.191,8.69938996420848e-08,"6","Tppp3"
"Tnfsf12",1.11034827005755e-11,0.599173375556864,0.253,0.064,1.65441892238575e-07,"6","Tnfsf12"
"Cxcl122",3.04710856661416e-11,0.949445771977742,0.373,0.124,4.5401917642551e-07,"6","Cxcl12"
"Nr4a2",3.96749771043844e-11,1.05146978368611,0.307,0.095,5.91157158855328e-07,"6","Nr4a2"
"Tcf4",5.23991220629051e-11,0.749430654802629,0.373,0.135,7.80746918737287e-07,"6","Tcf4"
"Ppp1r15a4",7.27550903457372e-11,0.815657106369533,0.8,0.601,1.08405084615148e-06,"6","Ppp1r15a"
"Gem4",8.60310208752105e-11,0.946865046062012,0.52,0.245,1.28186221104064e-06,"6","Gem"
"Klf44",9.09597094391714e-11,0.995012344717856,0.707,0.486,1.35529967064365e-06,"6","Klf4"
"Sat13",9.93090590528729e-11,0.965433737742958,0.72,0.479,1.47970497988781e-06,"6","Sat1"
"Msn3",1.90282929757795e-10,0.775775327017657,0.507,0.234,2.83521565339115e-06,"6","Msn"
"Sdc22",2.03174283233195e-10,0.800877421644171,0.52,0.266,3.02729682017461e-06,"6","Sdc2"
"Ccnd2",2.53485598169401e-10,0.744048771276496,0.36,0.129,3.77693541272408e-06,"6","Ccnd2"
"Gadd45g2",6.61536647326999e-10,1.01120377581146,0.747,0.529,9.85689604517229e-06,"6","Gadd45g"
"Nr4a15",9.57853362385285e-10,1.12597822416762,0.693,0.544,1.42720150995407e-05,"6","Nr4a1"
"Tprgl5",1.15914139933134e-09,0.6706015552647,0.707,0.465,1.7271206850037e-05,"6","Tprgl"
"Sept72",1.38591572931184e-09,0.835926556551178,0.667,0.472,2.06501443667464e-05,"6","Sept7"
"Rhob",1.96339751390662e-09,0.862507259565105,0.493,0.255,2.92546229572086e-05,"6","Rhob"
"Zfp363",2.04711166506846e-09,0.603480709240461,0.893,0.744,3.05019638095201e-05,"6","Zfp36"
"Adprh",2.11839073139856e-09,0.626462206271876,0.307,0.106,3.15640218978386e-05,"6","Adprh"
"Tinagl15",2.80935035961804e-09,0.992749387689636,0.547,0.303,4.18593203583088e-05,"6","Tinagl1"
"Ehd21",3.39381837283859e-09,0.577224713481346,0.36,0.137,5.0567893755295e-05,"6","Ehd2"
"Prnp2",3.79830654374544e-09,1.46428849799171,0.413,0.187,5.6594767501807e-05,"6","Prnp"
"Gadd45b4",5.84755559959665e-09,0.971213183184163,0.6,0.383,8.71285784339901e-05,"6","Gadd45b"
"Sepw13",6.7214074496404e-09,0.668745247657767,0.787,0.668,0.000100148970999642,"6","Sepw1"
"Crem",7.77242523587592e-09,0.932561566827801,0.307,0.113,0.000115809136014551,"6","Crem"
"Selk",8.43819633568675e-09,0.612259967638181,0.8,0.822,0.000125729125401733,"6","Selk"
"Junb3",1.01294291582964e-08,0.500471973328191,1,0.986,0.000150928494458616,"6","Junb"
"Rap1a2",1.05585283217956e-08,0.745548268664855,0.68,0.503,0.000157322071994755,"6","Rap1a"
"Sh3glb22",2.58769197327557e-08,0.6894300291631,0.467,0.242,0.00038556610401806,"6","Sh3glb2"
"Tmbim11",2.80500122829905e-08,0.910853865890588,0.493,0.287,0.000417945183016558,"6","Tmbim1"
"Myadm",2.96332601047743e-08,0.640233034620827,0.333,0.135,0.000441535575561137,"6","Myadm"
"Slc25a44",3.98072196254067e-08,0.464443635277087,0.933,0.866,0.00059312757241856,"6","Slc25a4"
"Ecm12",3.98906342867289e-08,0.850601438879576,0.453,0.229,0.000594370450872261,"6","Ecm1"
"Egr14",5.083049182311e-08,0.592613082327095,0.867,0.725,0.000757374328164339,"6","Egr1"
"Jund5",6.2508385765454e-08,0.399264120280521,0.933,0.859,0.000931374947905264,"6","Jund"
"Dnajb4",9.57926054907864e-08,0.685299134792901,0.36,0.16,0.00142730982181272,"6","Dnajb4"
"Plpp15",1.09669904348634e-07,0.653426522870596,0.493,0.261,0.00163408157479464,"6","Plpp1"
"Cryab2",1.13428125790525e-07,1.18330302533644,0.573,0.361,0.00169007907427882,"6","Cryab"
"Oaz22",1.28526631247032e-07,0.912692711430688,0.587,0.44,0.00191504680558077,"6","Oaz2"
"Mgll",1.29391531873013e-07,0.885506674444142,0.32,0.134,0.00192793382490789,"6","Mgll"
"Capn2",1.4994189815887e-07,0.59191431927684,0.347,0.15,0.00223413428256716,"6","Capn2"
"Emp1",1.85093216812781e-07,0.851864032438716,0.333,0.145,0.00275788893051044,"6","Emp1"
"Plpp34",2.94363351963709e-07,0.669494721712905,0.573,0.35,0.00438601394425926,"6","Plpp3"
"Pdgfa4",3.34099732199841e-07,0.850375275927878,0.427,0.227,0.00497808600977764,"6","Pdgfa"
"Fosl21",5.18928256789856e-07,0.597083162858615,0.32,0.141,0.00773203102616885,"6","Fosl2"
"Myl95",5.3775528540082e-07,1.04832118100742,0.693,0.467,0.00801255375247222,"6","Myl9"
"Zbtb204",5.59083828481255e-07,0.666468224479797,0.507,0.3,0.0083303490443707,"6","Zbtb20"
"Lamp11",5.72175654713216e-07,0.464084417545775,0.787,0.719,0.00852541725522693,"6","Lamp1"
"Tsc22d32",6.4026656088706e-07,0.753758373082734,0.44,0.24,0.00953997175721719,"6","Tsc22d3"
"Dynll13",7.51820316517043e-07,0.461476886723605,0.973,0.851,0.0112021227161039,"6","Dynll1"
"Fkbp1a3",8.90093367345637e-07,0.489330143078838,0.827,0.667,0.01326239117345,"6","Fkbp1a"
"Vps37b1",9.34470040546171e-07,0.928175782001147,0.307,0.14,0.0139236036041379,"6","Vps37b"
"Pea15a",9.83897432682541e-07,0.752164287848802,0.253,0.096,0.0146600717469699,"6","Pea15a"
"Serpinb6a3",1.03689954400069e-06,0.67070623087386,0.507,0.32,0.0154498032056102,"6","Serpinb6a"
"Mgp1",1.27678168869467e-06,2.64544871646853,0.333,0.162,0.0190240471615506,"6","Mgp"
"Lmod13",1.36348559790135e-06,0.731562791147368,0.4,0.202,0.0203159354087301,"6","Lmod1"
"Cald15",1.80696087004206e-06,0.606209573614511,0.627,0.403,0.0269237169636267,"6","Cald1"
"Ndrg2",1.8335875827908e-06,0.833482767179081,0.32,0.148,0.027320454983583,"6","Ndrg2"
"Arpc21",1.87781258900949e-06,0.550814837402268,0.76,0.765,0.0279794075762414,"6","Arpc2"
"Thra",1.91918777468897e-06,0.553680926867056,0.293,0.126,0.0285958978428657,"6","Thra"
"Ier22",2.17556139053279e-06,0.545655205700164,0.92,0.913,0.0324158647189385,"6","Ier2"
"Spop1",2.34929493115175e-06,0.563857633624,0.587,0.387,0.0350044944741611,"6","Spop"
"Pgf",2.47928491387341e-06,0.590948725069867,0.253,0.097,0.0369413452167138,"6","Pgf"
"2010111I01Rik4",2.52303019426999e-06,0.744017441993959,0.453,0.265,0.0375931498946228,"6","2010111I01Rik"
"Lims11",2.63776276676776e-06,0.579778533295101,0.413,0.23,0.0393026652248397,"6","Lims1"
"Tpst1",3.06901307595913e-06,0.569076145007271,0.307,0.139,0.045728294831791,"6","Tpst1"
"Btg22",3.14249333619944e-06,0.662142367010749,0.947,0.867,0.0468231507093717,"6","Btg2"
"Hspa83",3.42845608156158e-06,0.359019761558952,0.987,0.992,0.0510839956152675,"6","Hspa8"
"Eif12",3.73191205991625e-06,0.264893163786192,1,0.997,0.0556054896927521,"6","Eif1"
"Ccnl15",4.0021633717645e-06,0.583016569531918,0.72,0.613,0.0596322342392911,"6","Ccnl1"
"Serpinf11",5.17485536804791e-06,1.86857151652045,0.253,0.11,0.0771053449839139,"6","Serpinf1"
"Gcc1",5.79886705599938e-06,0.465997457577146,0.293,0.126,0.0864031191343908,"6","Gcc1"
"Rbms12",9.14062823971368e-06,0.586547081192516,0.493,0.323,0.136195360771734,"6","Rbms1"
"Laptm4a3",1.09822348105913e-05,0.404323747666388,0.867,0.903,0.163635298677811,"6","Laptm4a"
"Gabarap1",1.16460932392712e-05,0.351801690369556,0.907,0.847,0.173526789265141,"6","Gabarap"
"Ftl14",1.31669135008882e-05,0.469278673520321,1,0.997,0.196187011163234,"6","Ftl1"
"Prss235",1.51203056192537e-05,0.610022425036908,0.573,0.38,0.22529255372688,"6","Prss23"
"Gpx8",1.54463700598829e-05,0.624326953167341,0.32,0.159,0.230150913892255,"6","Gpx8"
"Thbs12",1.55424683650076e-05,0.682218015662027,0.373,0.197,0.231582778638614,"6","Thbs1"
"Ppp1r12a5",1.85464976721775e-05,0.623746402114612,0.493,0.326,0.276342815315445,"6","Ppp1r12a"
"Ddit3",2.65216612213864e-05,0.566596389734143,0.253,0.114,0.395172752198657,"6","Ddit3"
"Tsc22d14",3.62341011355259e-05,0.635951041776971,0.787,0.778,0.539888106919336,"6","Tsc22d1"
"Slc48a1",3.73784976967231e-05,0.609124739952423,0.36,0.213,0.556939615681174,"6","Slc48a1"
"Peli1",3.84627911173943e-05,0.54075270255915,0.307,0.154,0.573095587649174,"6","Peli1"
"March2",3.97921577776409e-05,0.674713968286969,0.373,0.22,0.59290315088685,"6","March2"
"Ugdh",4.59416003864198e-05,1.09773522477501,0.307,0.166,0.684529845757655,"6","Ugdh"
"Sh3bgrl5",4.70220791067894e-05,0.526750306298833,0.547,0.381,0.700628978691161,"6","Sh3bgrl"
"Gnas",4.94904943831882e-05,0.361981210105301,0.933,0.919,0.737408366309504,"6","Gnas"
"Gm101161",4.97844403764615e-05,0.550658102162753,0.573,0.392,0.741788161609276,"6","Gm10116"
"Pls33",5.2567611216238e-05,0.597305736260537,0.373,0.222,0.783257407121946,"6","Pls3"
"Cxx1a",5.36214929243024e-05,0.448847072388938,0.253,0.116,0.798960244572106,"6","Cxx1a"
"Dtx3",5.46848248520862e-05,0.487098591285416,0.36,0.2,0.814803890296084,"6","Dtx3"
"Eln2",6.10620379045105e-05,0.601053757962409,0.347,0.18,0.909824364777207,"6","Eln"
"Bcam3",6.17104898546631e-05,0.628690636233301,0.467,0.322,0.91948629883448,"6","Bcam"
"Fosb2",6.36907729685951e-05,0.39733298489766,0.88,0.775,0.948992517232067,"6","Fosb"
"Copz2",7.10579800708886e-05,0.5148032268798,0.387,0.225,1,"6","Copz2"
"Btg11",7.91694289832433e-05,0.633281847049865,0.627,0.544,1,"6","Btg1"
"Cyb5r32",8.13502763011979e-05,0.758647256739535,0.56,0.484,1,"6","Cyb5r3"
"Oat2",9.29028519665595e-05,0.588582195894798,0.493,0.353,1,"6","Oat"
"Cfl12",0.000103686424476592,0.32305363160483,0.893,0.907,1,"6","Cfl1"
"Myl65",0.000104605567008252,0.574765057083983,0.947,0.97,1,"6","Myl6"
"Actb3",0.000105475568679411,0.281327723058713,0.973,0.93,1,"6","Actb"
"Arid5a1",0.00012185763611673,0.62012337461518,0.453,0.316,1,"6","Arid5a"
"Psap3",0.00013592508984914,0.342942974130113,0.88,0.845,1,"6","Psap"
"Uap1",0.000141306287664242,0.873891025718472,0.32,0.179,1,"6","Uap1"
"Vat1",0.000150418499309455,0.423305537984078,0.293,0.151,1,"6","Vat1"
"Cdkn2d1",0.000154826896887185,0.485831459199129,0.267,0.131,1,"6","Cdkn2d"
"Rcn35",0.00017764697682577,0.580075526262232,0.4,0.252,1,"6","Rcn3"
"Cdc42ep32",0.000224046016332934,0.543489903892738,0.387,0.236,1,"6","Cdc42ep3"
"Tiparp4",0.000245658144263347,0.587017628640334,0.373,0.226,1,"6","Tiparp"
"Tm4sf15",0.000275714985356758,0.519099084361051,0.653,0.583,1,"6","Tm4sf1"
"Pttg1ip",0.000307076161345397,0.596921749350461,0.413,0.278,1,"6","Pttg1ip"
"Selm5",0.000338029474896623,0.427526095098357,0.467,0.298,1,"6","Selm"
"Rheb",0.000402574849463956,0.438535422412667,0.72,0.637,1,"6","Rheb"
"Anxa14",0.000405677293643098,0.883748129499572,0.747,0.675,1,"6","Anxa1"
"Rhoa1",0.000410739947200992,0.543864868429501,0.587,0.541,1,"6","Rhoa"
"Ubc3",0.000478321777007669,0.308945054016388,1,0.991,1,"6","Ubc"
"Serinc11",0.000508729274364418,0.597732008489638,0.413,0.289,1,"6","Serinc1"
"Col4a11",0.000523800649135529,0.529182749740029,0.307,0.173,1,"6","Col4a1"
"Camk11",0.000554249505581816,0.475700688688339,0.48,0.362,1,"6","Camk1"
"Rsu15",0.000605308804516804,0.372324643332715,0.627,0.536,1,"6","Rsu1"
"Rhoc2",0.000611441262187089,0.449543999249406,0.667,0.614,1,"6","Rhoc"
"Rras",0.000746386007242348,0.372366672422465,0.267,0.142,1,"6","Rras"
"Mafk2",0.000756038407568007,0.508073214100784,0.373,0.237,1,"6","Mafk"
"Clic43",0.00078535327137821,0.440144134654312,0.373,0.238,1,"6","Clic4"
"Yaf2",0.000826977655371269,0.465707526253021,0.32,0.193,1,"6","Yaf2"
"Cav13",0.000908068290924776,0.798151281998822,0.427,0.314,1,"6","Cav1"
"Smim141",0.000941859109345292,0.460489335041699,0.627,0.543,1,"6","Smim14"
"Tmsb4x4",0.00096554268594228,0.402678563563765,0.933,0.968,1,"6","Tmsb4x"
"Rnf1872",0.00105448941010297,0.476777302565968,0.493,0.392,1,"6","Rnf187"
"Cd1512",0.00105537575228797,0.402680453511942,0.587,0.51,1,"6","Cd151"
"Cap11",0.00138562433053492,0.434874848330346,0.533,0.448,1,"6","Cap1"
"Cd472",0.00144459630168465,0.491685307368984,0.44,0.328,1,"6","Cd47"
"Nudt42",0.00146765300414533,0.495004542642139,0.347,0.229,1,"6","Nudt4"
"Map1lc3a5",0.00156912221677515,0.612368083731368,0.627,0.559,1,"6","Map1lc3a"
"Sepp14",0.0016099629482604,0.929775418807918,0.467,0.39,1,"6","Sepp1"
"Lhfp5",0.00162973484306698,0.317048709707831,0.453,0.307,1,"6","Lhfp"
"Cyb5a4",0.00194911082571184,0.644401451449584,0.52,0.476,1,"6","Cyb5a"
"Dynlt31",0.00201804182263343,0.390691180846883,0.427,0.314,1,"6","Dynlt3"
"Iscu2",0.00210715698434456,0.434609219903036,0.533,0.471,1,"6","Iscu"
"Csrnp14",0.00239142528278836,0.35359987805603,0.547,0.462,1,"6","Csrnp1"
"Rab7",0.00333532965296436,0.392868978872467,0.533,0.474,1,"6","Rab7"
"Phf231",0.00375687650589034,0.500820389110945,0.32,0.213,1,"6","Phf23"
"Hbegf",0.00396141794982096,0.409247263914028,0.28,0.166,1,"6","Hbegf"
"Mpc1",0.00422950841814286,0.501903660478205,0.52,0.492,1,"6","Mpc1"
"Fermt22",0.00449901053893304,0.408082775527821,0.333,0.222,1,"6","Fermt2"
"Ssbp21",0.00523519008888164,0.272266339429393,0.253,0.146,1,"6","Ssbp2"
"Zyx",0.00539533198637076,0.401454070810873,0.28,0.182,1,"6","Zyx"
"Dhrs7",0.00555825051993668,0.345535948000179,0.307,0.201,1,"6","Dhrs7"
"Gstp12",0.0064192311683143,0.473919090302088,0.32,0.211,1,"6","Gstp1"
"Pbxip14",0.00669013594838751,0.376639108359097,0.413,0.3,1,"6","Pbxip1"
"Calm32",0.00715155737806705,0.349440989407148,0.573,0.506,1,"6","Calm3"
"Ccnd3",0.00780398895962148,0.449885964534427,0.347,0.257,1,"6","Ccnd3"
"Rnft1",0.0082075765339473,0.317300668342489,0.333,0.229,1,"6","Rnft1"
"Mylk5",0.00877907635870874,0.355723384739635,0.453,0.326,1,"6","Mylk"
"Hcfc1r1",0.00904221673161818,0.54282706785444,0.453,0.396,1,"6","Hcfc1r1"
"Ndufb10",0.00941512669920008,0.389490861675577,0.613,0.589,1,"6","Ndufb10"
"Zfp36l15",0.00951067548293568,0.306184786313142,0.707,0.693,1,"6","Zfp36l1"
"Eif1b2",0.00999708419518972,0.576287532008946,0.36,0.277,1,"6","Eif1b"
"Serpinb11",0,1.52961070138925,0.769,0.053,0,"7","Serpinb11"
"2810417H13Rik1",1.34343418298292e-218,1.27397276560147,0.694,0.081,2.00171693264456e-214,"7","2810417H13Rik"
"Fbln2",1.62009918807169e-210,0.955442130205115,0.69,0.081,2.41394779022682e-206,"7","Fbln2"
"A230065H16Rik",6.07738961620307e-203,0.738360367658182,0.459,0.032,9.05531052814258e-199,"7","A230065H16Rik"
"Ccnb11",5.25019294968375e-202,0.974942135782806,0.473,0.036,7.82278749502879e-198,"7","Ccnb1"
"Ccnb21",1.70235303861174e-197,1.02876639723825,0.569,0.058,2.53650602753149e-193,"7","Ccnb2"
"Fbln1",1.60046332344883e-193,0.685686181451781,0.605,0.064,2.38469035193875e-189,"7","Fbln1"
"Ccna21",5.96638876227887e-193,0.771136218227842,0.448,0.034,8.88991925579552e-189,"7","Ccna2"
"Cenpa1",4.52962948514106e-192,1.48102552918157,0.619,0.077,6.74914793286018e-188,"7","Cenpa"
"Cdc201",1.74104266326585e-181,1.1910322910867,0.559,0.063,2.59415356826611e-177,"7","Cdc20"
"Ube2c1",6.61004105401994e-181,1.54314190201491,0.534,0.056,9.84896117048971e-177,"7","Ube2c"
"Racgap11",3.99730337789615e-180,0.685282933479749,0.459,0.039,5.95598203306526e-176,"7","Racgap1"
"Cenpm1",1.89583501155472e-179,0.859178468156656,0.591,0.073,2.82479416721654e-175,"7","Cenpm"
"Cdca81",1.23239045290541e-175,0.838566502692629,0.527,0.057,1.83626177482906e-171,"7","Cdca8"
"Ckap21",2.72290407880015e-175,0.557756067912114,0.374,0.024,4.05712707741223e-171,"7","Ckap2"
"Tacc31",1.37735478624016e-168,0.717721036175876,0.502,0.052,2.05225863149785e-164,"7","Tacc3"
"Emid13",3.513277857779e-168,1.06948685934922,0.893,0.187,5.23478400809072e-164,"7","Emid1"
"Birc51",3.22412058994449e-167,0.82171175962313,0.552,0.063,4.80393967901729e-163,"7","Birc5"
"Igfbp24",1.95784732345457e-165,1.3350936104386,0.897,0.197,2.91719251194731e-161,"7","Igfbp2"
"Cdk11",6.76402558046915e-165,1.15657232897018,0.552,0.07,1.0078398114899e-160,"7","Cdk1"
"Kif231",7.12670182055344e-161,0.537293146263111,0.352,0.023,1.06187857126246e-156,"7","Kif23"
"Serpinf12",3.90851962774947e-160,0.909734009899534,0.612,0.084,5.82369424534672e-156,"7","Serpinf1"
"Wnt6",2.09993497808725e-156,0.69295434091178,0.601,0.08,3.12890311735e-152,"7","Wnt6"
"Nusap11",5.79952399871868e-152,0.587516812448896,0.342,0.023,8.64129075809083e-148,"7","Nusap1"
"Stmn15",7.04368734190597e-150,1.29608546121588,0.904,0.264,1.04950941394399e-145,"7","Stmn1"
"Vcan",2.89412770279188e-146,0.552498858470479,0.42,0.04,4.3122502771599e-142,"7","Vcan"
"Spc241",5.23493203059437e-143,0.775263721069182,0.537,0.074,7.80004872558561e-139,"7","Spc24"
"Ska1",5.68971149424508e-143,0.412099120382952,0.331,0.024,8.47767012642517e-139,"7","Ska1"
"Shcbp1",8.03219052060003e-143,0.408987291982063,0.317,0.021,1.1967963875694e-138,"7","Shcbp1"
"Cenpe1",2.24366680133851e-140,0.557343656663385,0.335,0.025,3.34306353399438e-136,"7","Cenpe"
"Tpx21",3.23654670516491e-140,0.487025629554269,0.356,0.029,4.82245459069572e-136,"7","Tpx2"
"Ppic2",4.5347822620431e-138,0.783615790570831,0.747,0.141,6.75682557044423e-134,"7","Ppic"
"Pbk1",1.53936912247826e-137,0.768948127347869,0.466,0.056,2.29365999249261e-133,"7","Pbk"
"Top2a1",4.17077065274841e-137,0.665293486436693,0.409,0.042,6.21444827259513e-133,"7","Top2a"
"Kif20a",1.63305891200253e-135,0.44609301630353,0.292,0.019,2.43325777888377e-131,"7","Kif20a"
"Etv4",8.94098096696191e-135,0.720709300400535,0.502,0.068,1.33220616407732e-130,"7","Etv4"
"Rrm21",3.22560411612774e-134,0.950083288328174,0.523,0.075,4.80615013303033e-130,"7","Rrm2"
"Fst1",3.83926560268308e-133,1.04232595451894,0.744,0.152,5.72050574799779e-129,"7","Fst"
"Knstrn1",7.70922003168239e-133,0.641802020309145,0.48,0.061,1.14867378472068e-128,"7","Knstrn"
"Lgals74",2.29499574906999e-132,1.22366196495514,0.9,0.248,3.41954366611428e-128,"7","Lgals7"
"Lmo16",2.61061607535128e-131,0.976543174943078,0.918,0.239,3.88981795227341e-127,"7","Lmo1"
"Cdca31",7.14204357987337e-130,0.593292395310461,0.427,0.049,1.06416449340113e-125,"7","Cdca3"
"Shisa8",6.76394526238096e-129,0.488618902184275,0.37,0.035,1.00782784409476e-124,"7","Shisa8"
"Ccnd21",2.07857488136422e-128,0.781940073188344,0.623,0.104,3.09707657323269e-124,"7","Ccnd2"
"Moxd1",2.31016382679074e-128,0.555548746813936,0.495,0.064,3.44214410191821e-124,"7","Moxd1"
"Cenpf1",1.18751687876871e-127,0.514184969532763,0.342,0.03,1.76940014936538e-123,"7","Cenpf"
