"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"OSCAR",4.29299167434532e-110,0.439282883682141,0.272,0.058,7.87334673074932e-106,"5","OSCAR"
"MT-ND12",3.21786625983353e-109,0.404532014779721,0.994,0.98,5.90156672053469e-105,"5","MT-ND1"
"VNN2",4.86335551453402e-107,0.515876224619836,0.31,0.076,8.9193940136554e-103,"5","VNN2"
"LYST4",2.42014775471092e-106,0.582825503263211,0.575,0.24,4.43855098213982e-102,"5","LYST"
"KLF101",4.5489467636202e-106,0.59385293407372,0.401,0.124,8.34276836447944e-102,"5","KLF10"
"ATP6V0B5",8.12179796010958e-106,0.655328276044461,0.718,0.403,1.4895377458841e-101,"5","ATP6V0B"
"ASAH15",2.52889321025299e-105,0.608248668614059,0.633,0.299,4.63799014760398e-101,"5","ASAH1"
"CHP12",2.19136954098909e-104,0.594331975971277,0.502,0.194,4.01897173817399e-100,"5","CHP1"
"SIRPB1",1.0601058429167e-102,0.42743618928488,0.252,0.053,1.94423411590923e-98,"5","SIRPB1"
"PLXDC2",2.92899835832362e-101,0.436085989756884,0.254,0.054,5.37178298916551e-97,"5","PLXDC2"
"SULT1A11",1.09429958794006e-99,0.545435743990355,0.422,0.143,2.00694544428207e-95,"5","SULT1A1"
"FKBP1A5",7.64500417670344e-99,0.54968889414924,0.833,0.565,1.40209376600741e-94,"5","FKBP1A"
"IQGAP14",1.48063846787321e-97,0.591943263117967,0.696,0.365,2.71549095007946e-93,"5","IQGAP1"
"GLIPR13",2.05266895770565e-97,0.58064367125994,0.654,0.319,3.76459486843216e-93,"5","GLIPR1"
"TNFAIP21",6.57245556203717e-97,0.462751730239924,0.356,0.105,1.20538835007762e-92,"5","TNFAIP2"
"CECR11",7.19238415381552e-97,0.55617032751367,0.471,0.178,1.31908325380977e-92,"5","CECR1"
"EIF4EBP11",8.00535420188209e-95,0.511760153536522,0.425,0.149,1.46818196062517e-90,"5","EIF4EBP1"
"PFDN51",3.14445576341655e-92,0.338982525496145,0.994,0.984,5.76693187010596e-88,"5","PFDN5"
"PILRA1",1.38324601750619e-90,0.465804771493436,0.368,0.116,2.53687319610635e-86,"5","PILRA"
"JAML3",1.51398674261882e-90,0.570234754699689,0.626,0.303,2.77665168596292e-86,"5","JAML"
"CPVL1",1.51938687268061e-90,0.445060625942044,0.469,0.165,2.78655552449623e-86,"5","CPVL"
"GNAQ1",1.56965543617107e-90,0.511451837980913,0.358,0.116,2.87874806993774e-86,"5","GNAQ"
"ZFP363",5.01464121197533e-90,0.485765567132856,0.948,0.753,9.19685198276275e-86,"5","ZFP36"
"HSBP15",1.21961966528042e-89,0.558037926892303,0.542,0.241,2.23678246612428e-85,"5","HSBP1"
"LINC009364",2.84374179365422e-89,0.639791503151672,0.568,0.274,5.21542244956184e-85,"5","LINC00936"
"ZFAND54",3.15622458465841e-89,0.634672168575815,0.587,0.291,5.78851588826353e-85,"5","ZFAND5"
"MAFB1",2.92715666616251e-88,0.442543966973794,0.287,0.074,5.36840532574205e-84,"5","MAFB"
"LY865",1.26980454582203e-87,0.508051194699172,0.575,0.248,2.3288215370376e-83,"5","LY86"
"BRI35",7.22535146441827e-87,0.535904575593604,0.518,0.225,1.32512945857431e-82,"5","BRI3"
"SCPEP11",2.56746352702648e-86,0.524034520412184,0.458,0.179,4.70872810856656e-82,"5","SCPEP1"
"QKI1",3.29622112583457e-86,0.469890449926277,0.341,0.107,6.04526954478061e-82,"5","QKI"
"GPCPD11",3.06366067672404e-85,0.486808577773252,0.396,0.141,5.61875368111188e-81,"5","GPCPD1"
"CARD164",6.81645563583257e-85,0.585556029585629,0.693,0.391,1.25013796361169e-80,"5","CARD16"
"C10orf543",3.74953943753811e-84,0.522692353377746,0.758,0.472,6.8766553284449e-80,"5","C10orf54"
"IFNGR21",1.23006519045607e-83,0.505007075885478,0.439,0.172,2.25593955929644e-79,"5","IFNGR2"
"CTSH5",1.40350952110465e-83,0.521810306208757,0.545,0.24,2.57403646170593e-79,"5","CTSH"
"STX111",4.26167421687253e-83,0.432639661866161,0.315,0.095,7.81591051374422e-79,"5","STX11"
"CD300E1",7.40168881012072e-83,0.450207515027276,0.295,0.084,1.35746972777614e-78,"5","CD300E"
"CALM25",1.00306247854111e-82,0.434607747211562,0.935,0.796,1.8396165856444e-78,"5","CALM2"
"CRTAP1",5.51200862656421e-82,0.468410916559809,0.381,0.134,1.01090238211188e-77,"5","CRTAP"
"SH3BGRL33",2.2249609381354e-80,0.357486374906621,0.982,0.925,4.08057836054032e-76,"5","SH3BGRL3"
"TPP14",5.49282641320993e-79,0.510353250954639,0.493,0.217,1.0073843641827e-74,"5","TPP1"
"LCP13",6.08180807277792e-79,0.523650429043118,0.825,0.598,1.11540360054747e-74,"5","LCP1"
"H2AFY5",7.21347100657022e-79,0.510890173362601,0.692,0.395,1.32295058260498e-74,"5","H2AFY"
"ATP5I3",1.08206994832187e-78,0.504901117593383,0.864,0.679,1.9845162852223e-74,"5","ATP5I"
"SMCO41",2.29726538721041e-78,0.447543493762147,0.361,0.126,4.2131847201439e-74,"5","SMCO4"
"FAM45A1",3.28689126654865e-78,0.505425016452133,0.406,0.156,6.02815858285023e-74,"5","FAM45A"
"ALDOA3",8.28891323814586e-78,0.429015326174117,0.935,0.839,1.52018668787595e-73,"5","ALDOA"
"CDC42EP33",2.43558667240228e-77,0.552743547484049,0.504,0.226,4.46686595718579e-73,"5","CDC42EP3"
"ZFP36L15",3.401214580876e-77,0.64190562366941,0.718,0.458,6.23782754132659e-73,"5","ZFP36L1"
"LILRA21",1.81542714594867e-76,0.40431577509088,0.29,0.087,3.32949338566987e-72,"5","LILRA2"
"LILRB21",2.88513719433694e-76,0.384777444042245,0.289,0.085,5.29134161441396e-72,"5","LILRB2"
"ATP5G22",4.33110333272795e-76,0.366566080250785,0.96,0.893,7.94324351222306e-72,"5","ATP5G2"
"PGLS5",4.45047495589461e-75,0.515685730614172,0.664,0.389,8.16217106911071e-71,"5","PGLS"
"CCNY1",8.28624047795088e-75,0.424435085776583,0.321,0.106,1.51969650365619e-70,"5","CCNY"
"PICALM1",1.8058000932051e-74,0.485282556667187,0.36,0.131,3.31183737093816e-70,"5","PICALM"
"ODF3B1",1.84233646787124e-74,0.431047501980665,0.32,0.104,3.37884508207585e-70,"5","ODF3B"
"ANXA53",1.86800487234926e-74,0.486780184914566,0.645,0.34,3.42592093588854e-70,"5","ANXA5"
"UQCR112",1.87412823935493e-74,0.438611409418286,0.912,0.798,3.43715119097693e-70,"5","UQCR11"
"CD331",4.14409116966727e-74,0.4135554739908,0.296,0.091,7.60026320516978e-70,"5","CD33"
"S100A104",2.01751614699092e-73,0.451926052044415,0.866,0.693,3.70012461358135e-69,"5","S100A10"
"MS4A71",2.45679239606155e-73,0.398248692913867,0.376,0.133,4.50575725437688e-69,"5","MS4A7"
"H3F3B2",2.64977723804635e-73,0.371536951391898,0.998,0.985,4.85969145457701e-69,"5","H3F3B"
"RXRA1",4.49023843665649e-73,0.386777580167835,0.277,0.083,8.235097292828e-69,"5","RXRA"
"RHOA4",5.97349748119312e-73,0.451566327373367,0.86,0.674,1.09553943805082e-68,"5","RHOA"
"CCL3L31",9.50245665212286e-73,0.62835167265836,0.373,0.137,1.74275054999933e-68,"5","CCL3L3"
"HMGB21",1.05708921720437e-72,0.543073218200507,0.671,0.413,1.93870162435282e-68,"5","HMGB2"
"FGR4",2.71954029946777e-72,0.457406660782439,0.553,0.256,4.9876369092239e-68,"5","FGR"
"GLRX1",4.6728943032897e-72,0.525692567300882,0.688,0.424,8.57008815223331e-68,"5","GLRX"
"EVI2B4",6.69491472672435e-72,0.488093341677745,0.83,0.629,1.22784736088125e-67,"5","EVI2B"
"SLC16A31",1.13782843913872e-71,0.430104168377006,0.312,0.104,2.08677735738042e-67,"5","SLC16A3"
"GLUL1",1.99365374241625e-71,0.494247279336448,0.399,0.16,3.65636096359141e-67,"5","GLUL"
"BACH11",4.29839294440681e-71,0.427434049062654,0.282,0.087,7.88325266004209e-67,"5","BACH1"
"NFKBIZ2",5.11038790916848e-71,0.586661572072028,0.529,0.266,9.37245142541499e-67,"5","NFKBIZ"
"MFSD11",9.84273000275391e-71,0.45459033094486,0.389,0.153,1.80515668250507e-66,"5","MFSD1"
"VMP13",2.86495050235271e-70,0.509112399330791,0.546,0.272,5.25431922131487e-66,"5","VMP1"
"FOSB3",1.02336754248598e-69,0.490737271909705,0.835,0.641,1.87685607291929e-65,"5","FOSB"
"MGST21",1.17154608796764e-69,0.383457341051128,0.334,0.116,2.14861552533266e-65,"5","MGST2"
"FBXL51",1.31234699382056e-69,0.512826532948884,0.479,0.223,2.40684438666691e-65,"5","FBXL5"
"FCGR2A1",4.60253872023037e-69,0.382537078483743,0.251,0.072,8.4410560129025e-65,"5","FCGR2A"
"CTSZ4",4.82057059084956e-69,0.463773040526572,0.466,0.202,8.8409264636181e-65,"5","CTSZ"
"LAMTOR14",1.11877623079148e-68,0.514133519776228,0.686,0.442,2.05183560727157e-64,"5","LAMTOR1"
"CASP13",2.24062491327838e-68,0.492458050042041,0.573,0.293,4.10930609095254e-64,"5","CASP1"
"ATP6V0D14",2.36623715692333e-68,0.483616076304157,0.524,0.258,4.33967894579738e-64,"5","ATP6V0D1"
"COX6B11",3.73892245127874e-67,0.403739624919413,0.913,0.786,6.85718377564521e-63,"5","COX6B1"
"GABARAP5",8.16273283770934e-67,0.461708910793042,0.502,0.243,1.49704520243589e-62,"5","GABARAP"
"GNS1",8.28458528887202e-67,0.37585285239691,0.271,0.084,1.51939294197913e-62,"5","GNS"
"CREG11",1.4017324223282e-66,0.409397790401396,0.302,0.103,2.57077726254992e-62,"5","CREG1"
"CNPY35",1.63108406057593e-66,0.492875613438208,0.639,0.367,2.99140816709625e-62,"5","CNPY3"
"IRS2",3.03798234856202e-66,0.493959932872589,0.338,0.126,5.57165962726274e-62,"5","IRS2"
"ITGB24",3.38897044629528e-66,0.384842769625145,0.906,0.71,6.21537179850555e-62,"5","ITGB2"
"RAB11FIP11",9.12905406186981e-66,0.476824559079146,0.426,0.186,1.67426851494692e-61,"5","RAB11FIP1"
"LRRC251",2.29513517205897e-65,0.352538319022912,0.291,0.095,4.20927790555615e-61,"5","LRRC25"
"LILRB31",4.23926409103652e-65,0.370118610909529,0.262,0.081,7.77481034296097e-61,"5","LILRB3"
"BLOC1S13",7.29523286505302e-65,0.487569864977505,0.697,0.438,1.33794570745072e-60,"5","BLOC1S1"
"CARS21",1.08185845732947e-64,0.442148888592257,0.3,0.104,1.98412841074225e-60,"5","CARS2"
"PGAM13",2.15293475465912e-64,0.516091612306921,0.656,0.413,3.94848234004483e-60,"5","PGAM1"
"ALDH21",2.59641434921889e-64,0.384246915791543,0.334,0.12,4.76182391646744e-60,"5","ALDH2"
"CTSB4",2.6806166377736e-64,0.452192226689049,0.483,0.232,4.91625091367678e-60,"5","CTSB"
"ATOX11",3.22372452038294e-64,0.456540891707806,0.43,0.191,5.91231077038232e-60,"5","ATOX1"
"LYN5",3.33175724754458e-64,0.449275229203696,0.482,0.222,6.11044279199676e-60,"5","LYN"
"CPPED11",4.32984171769333e-64,0.436209026828195,0.354,0.136,7.94092971024957e-60,"5","CPPED1"
"ENTPD11",9.54597463401098e-64,0.397591979214839,0.275,0.089,1.75073174787761e-59,"5","ENTPD1"
"SEC11A3",1.70581664916212e-63,0.47486399126626,0.69,0.448,3.12846773456334e-59,"5","SEC11A"
"C20orf243",8.2179564367712e-63,0.489462655187182,0.517,0.266,1.50717321050384e-58,"5","C20orf24"
"SERPINB11",1.02980986356388e-61,0.519512169629948,0.627,0.391,1.88867128977615e-57,"5","SERPINB1"
"YBX31",1.49110992979432e-61,0.447726323818269,0.428,0.188,2.73469561124278e-57,"5","YBX3"
"SKAP21",2.72876445496462e-61,0.474514382290514,0.407,0.179,5.00455401040511e-57,"5","SKAP2"
"PRELID14",6.37121776753292e-61,0.460801000041384,0.767,0.536,1.16848133856554e-56,"5","PRELID1"
"SPTSSA",5.51198129643339e-60,0.38981393697092,0.279,0.095,1.01089736976588e-55,"5","SPTSSA"
"GRINA1",5.37884931116401e-59,0.407396249293229,0.353,0.142,9.8648096366748e-55,"5","GRINA"
"DPYSL21",5.65797408389671e-59,0.409281056523473,0.321,0.121,1.03767244698666e-54,"5","DPYSL2"
"ZNF385A1",9.17212797409132e-59,0.356036926870875,0.262,0.087,1.68216827044835e-54,"5","ZNF385A"
"BNIP3L3",9.51537510438774e-59,0.450348165816886,0.501,0.255,1.74511979414471e-54,"5","BNIP3L"
"DPYD1",1.44893090774026e-58,0.429246591976531,0.335,0.132,2.65733928479564e-54,"5","DPYD"
"ANXA23",2.12407530503772e-58,0.399356196790927,0.696,0.417,3.89555410943917e-54,"5","ANXA2"
"ROGDI",2.45993760967666e-58,0.396905168123247,0.269,0.092,4.511525576147e-54,"5","ROGDI"
"HCK1",8.70500741693859e-58,0.386616966437376,0.387,0.161,1.59649836026654e-53,"5","HCK"
"FOSL2",1.09535708024182e-57,0.371997021609105,0.254,0.083,2.00888488516349e-53,"5","FOSL2"
"SNX101",1.91326497984823e-57,0.44156675527155,0.412,0.187,3.50892797304166e-53,"5","SNX10"
"C1orf1625",2.54525177086421e-57,0.439171695509375,0.712,0.452,4.66799174776496e-53,"5","C1orf162"
"RASSF21",3.37201387422226e-57,0.369317369218305,0.276,0.097,6.18427344532362e-53,"5","RASSF2"
"SPG212",5.12866513135311e-57,0.460660378235783,0.511,0.27,9.4059718509016e-53,"5","SPG21"
"SCO21",1.11204446345786e-56,0.431290245019114,0.32,0.126,2.03948954598171e-52,"5","SCO2"
"PPT12",1.21392801020637e-56,0.445824547813073,0.55,0.302,2.22634397071848e-52,"5","PPT1"
"MIDN3",5.68646527430424e-56,0.460233809197234,0.447,0.217,1.0428977313074e-51,"5","MIDN"
"FAM120A1",9.87621661733518e-56,0.436882617447966,0.354,0.15,1.81129812761927e-51,"5","FAM120A"
"NAPRT1",2.77101498879096e-55,0.412794177392985,0.344,0.143,5.08204148944262e-51,"5","NAPRT"
"COX7B2",6.35607954020321e-55,0.435225934497415,0.783,0.607,1.16570498767327e-50,"5","COX7B"
"PDXK",1.14401077102817e-54,0.387017373379948,0.27,0.096,2.09811575406566e-50,"5","PDXK"
"CAPNS13",1.95109021894636e-54,0.445561736039186,0.456,0.23,3.57829946154763e-50,"5","CAPNS1"
"DAZAP23",3.11068108396949e-54,0.446345302682335,0.774,0.585,5.70498910800005e-50,"5","DAZAP2"
"EFHD24",3.59696509492245e-54,0.375695870044654,0.529,0.271,6.59683398408777e-50,"5","EFHD2"
"CCPG1",4.14146998039301e-54,0.430969639955541,0.291,0.111,7.59545594404078e-50,"5","CCPG1"
"IRF2BP21",4.38052613111735e-54,0.449276068448138,0.456,0.23,8.03388492446922e-50,"5","IRF2BP2"
"AHNAK3",1.16205665102336e-53,0.450954669656597,0.592,0.346,2.13121189797684e-49,"5","AHNAK"
"ATP6V0E12",2.37237674571537e-51,0.401705545087091,0.824,0.679,4.350938951642e-47,"5","ATP6V0E1"
"NDUFA111",3.8840881263681e-51,0.439850866237006,0.761,0.571,7.12341762375909e-47,"5","NDUFA11"
"PECAM11",5.96779057266583e-51,0.37515004547783,0.381,0.172,1.09449279102691e-46,"5","PECAM1"
"RP11-386I14.45",9.81835553107165e-51,0.569056312308785,0.471,0.247,1.80068640439854e-46,"5","RP11-386I14.4"
"UBE2D11",1.56898974685801e-50,0.427653496885889,0.353,0.158,2.8775271957376e-46,"5","UBE2D1"
"POLE42",1.75950160395425e-50,0.48172639593241,0.522,0.297,3.2269259416521e-46,"5","POLE4"
"CKLF3",1.63974689578743e-49,0.453301266759432,0.599,0.358,3.00729580687415e-45,"5","CKLF"
"VAMP84",3.94656582707645e-49,0.380606369924554,0.783,0.585,7.2380017268582e-45,"5","VAMP8"
"SEC61G3",1.18547070222563e-48,0.374847821416598,0.784,0.62,2.17415326788181e-44,"5","SEC61G"
"C9orf721",3.10755512529835e-48,0.349121945892271,0.258,0.096,5.69925609979718e-44,"5","C9orf72"
"POMP3",3.87147587092116e-48,0.4091695610569,0.675,0.457,7.10028674726941e-44,"5","POMP"
"COX8A3",6.75883933250517e-48,0.389183380866206,0.762,0.58,1.23957113358145e-43,"5","COX8A"
"CD41",7.03626036180509e-48,0.394063284135734,0.404,0.197,1.29045015035505e-43,"5","CD4"
"IFI27L22",3.08753174124131e-47,0.427591031253755,0.465,0.25,5.66253321343656e-43,"5","IFI27L2"
"GSTO13",6.77107212007336e-47,0.393282647591007,0.572,0.346,1.24181462682145e-42,"5","GSTO1"
"TIMP14",1.09568217493047e-46,0.391895695532743,0.546,0.306,2.00948110882249e-42,"5","TIMP1"
"LACTB1",2.13455002879266e-46,0.352762407432581,0.284,0.114,3.91476475280574e-42,"5","LACTB"
"HEXB1",9.62103844126843e-46,0.381405927318154,0.39,0.192,1.76449845012863e-41,"5","HEXB"
"MIR4435-2HG1",1.6695205364952e-45,0.346509428012556,0.265,0.103,3.0619006639322e-41,"5","MIR4435-2HG"
"PRDX31",2.76331477561057e-45,0.404040627527287,0.392,0.196,5.06791929846979e-41,"5","PRDX3"
"HACD41",2.85859132770452e-45,0.389761052070682,0.403,0.201,5.24265649501009e-41,"5","HACD4"
"LAMTOR23",5.01646016361897e-45,0.427176320035415,0.517,0.3,9.2001879400772e-41,"5","LAMTOR2"
"PCBP11",1.19938703692271e-44,0.372578659140389,0.809,0.663,2.19967582571625e-40,"5","PCBP1"
"NCF41",1.64119143131269e-44,0.330247510348849,0.272,0.108,3.00994508502747e-40,"5","NCF4"
"KLF64",1.67938665687323e-44,0.33141842330355,0.897,0.729,3.0799951287055e-40,"5","KLF6"
"C7orf732",2.51321639773195e-44,0.402312173991011,0.603,0.388,4.6092388734404e-40,"5","C7orf73"
"ATP5L",1.18809016441026e-43,0.275042392953542,0.972,0.931,2.17895736152843e-39,"5","ATP5L"
"CMTM64",1.6156260453087e-43,0.42170688973549,0.515,0.308,2.96305816709615e-39,"5","CMTM6"
"MARCH12",3.6155946477125e-43,0.309191084167107,0.401,0.194,6.63100058390473e-39,"5","MARCH1"
"LSM61",8.28882504201011e-43,0.431545446773951,0.55,0.345,1.52017051270465e-38,"5","LSM6"
"RAB27A",1.43728386343599e-42,0.353271945615802,0.317,0.141,2.63597860554161e-38,"5","RAB27A"
"MYL63",2.63855882383956e-42,0.258959367495417,0.972,0.931,4.83911688292175e-38,"5","MYL6"
"CCNL11",3.49894734032713e-42,0.406785084650586,0.75,0.566,6.41706942215996e-38,"5","CCNL1"
"GLIPR23",7.92145139082121e-42,0.409139561510817,0.427,0.229,1.45279418507661e-37,"5","GLIPR2"
"CD634",9.02146243080188e-42,0.362504019510446,0.591,0.366,1.65453620980906e-37,"5","CD63"
"CD831",1.07077752184873e-41,0.355217375387772,0.324,0.147,1.96380597507057e-37,"5","CD83"
"NINJ11",1.49228783224297e-41,0.39394013877978,0.37,0.182,2.7368558843336e-37,"5","NINJ1"
"EVI2A1",1.50007230366492e-41,0.422301392043438,0.547,0.348,2.75113260492146e-37,"5","EVI2A"
"TPI13",1.50744383459412e-41,0.36919129273932,0.763,0.584,2.76465199264562e-37,"5","TPI1"
"VAMP31",6.0442082730283e-41,0.312045043601977,0.294,0.126,1.10850779727339e-36,"5","VAMP3"
"TNFRSF1B3",9.65439753575305e-41,0.350153635536515,0.433,0.226,1.77061650805711e-36,"5","TNFRSF1B"
"BCL2A1",7.40489606653848e-40,0.418106761097735,0.328,0.156,1.35805793860316e-35,"5","BCL2A1"
"ATP6V1B21",7.45407727838982e-40,0.349459470149341,0.31,0.142,1.36707777285669e-35,"5","ATP6V1B2"
"CH17-373J23.13",1.15131722471201e-39,0.485741928484572,0.474,0.274,2.11151579012182e-35,"5","CH17-373J23.1"
"ATP6AP21",2.54082097053891e-39,0.405827423713371,0.596,0.405,4.65986565996836e-35,"5","ATP6AP2"
"ADRBK11",4.57848335105417e-39,0.37649278261086,0.36,0.18,8.39693846583335e-35,"5","ADRBK1"
"UQCRQ1",5.31835165128122e-39,0.37680210886052,0.735,0.555,9.75385692844976e-35,"5","UQCRQ"
"PLEK4",1.12235834033398e-38,0.321311883651445,0.524,0.294,2.05840519617251e-34,"5","PLEK"
"PLEC",1.84421274123596e-38,0.318584763913328,0.275,0.119,3.38228616742675e-34,"5","PLEC"
"RTN43",2.32740598908232e-38,0.394401250589089,0.639,0.435,4.26846258397698e-34,"5","RTN4"
"HIPK31",2.92555222450413e-38,0.311188691908618,0.251,0.103,5.36546277974058e-34,"5","HIPK3"
"NCOA41",3.01015851792702e-38,0.348992062555036,0.465,0.263,5.52063072187815e-34,"5","NCOA4"
"ACTR23",3.89279634555939e-38,0.382090014214548,0.705,0.516,7.13938849775592e-34,"5","ACTR2"
"TIMM8B1",4.31320776971477e-38,0.387484743398999,0.426,0.235,7.91042304965689e-34,"5","TIMM8B"
"GMFG1",4.86265843513424e-38,0.319825053169005,0.906,0.81,8.9181155700362e-34,"5","GMFG"
"ARPC34",6.0164361904262e-38,0.275193408547894,0.906,0.838,1.10341439732416e-33,"5","ARPC3"
"PAK11",1.39036437069475e-37,0.325912568874096,0.254,0.107,2.54992825585417e-33,"5","PAK1"
"TXN3",1.81435288952124e-37,0.334760702843442,0.581,0.375,3.32752319938195e-33,"5","TXN"
"DYNLL13",2.29193112063359e-37,0.387453572244616,0.652,0.467,4.203401675242e-33,"5","DYNLL1"
"GABARAPL1",8.16720644483323e-37,0.300748833894872,0.275,0.119,1.49786566198241e-32,"5","GABARAPL1"
"TNFRSF1A1",1.19579942156955e-36,0.329073389416296,0.317,0.152,2.19309613915856e-32,"5","TNFRSF1A"
"HSD17B111",1.22884542899162e-36,0.381999758189865,0.617,0.434,2.25370251677064e-32,"5","HSD17B11"
"ATG33",4.4756680062482e-36,0.387547071394525,0.465,0.273,8.20837512345919e-32,"5","ATG3"
"CD441",8.13613930243878e-36,0.335034974219659,0.822,0.693,1.49216794806727e-31,"5","CD44"
"NUMB1",9.79315587299849e-36,0.361827896452516,0.34,0.173,1.79606478710792e-31,"5","NUMB"
"OTUD11",1.7605826910673e-35,0.353172425836033,0.256,0.111,3.22890865541743e-31,"5","OTUD1"
"ENY21",1.93380006694492e-35,0.378529357099772,0.583,0.397,3.54658932277698e-31,"5","ENY2"
"IL17RA",6.71280430893859e-35,0.298505098980522,0.265,0.117,1.23112831025934e-30,"5","IL17RA"
"FAM200B",6.87884613187656e-35,0.353952279596814,0.379,0.201,1.26158038058616e-30,"5","FAM200B"
"IFNGR11",7.83934680834543e-35,0.32564990742815,0.335,0.168,1.43773620465055e-30,"5","IFNGR1"
"YWHAE3",1.36184445246212e-34,0.335845386630973,0.487,0.29,2.49762272581553e-30,"5","YWHAE"
"ATP5D1",1.75878382026403e-34,0.330150404674938,0.788,0.664,3.22560952636423e-30,"5","ATP5D"
"TMEM2051",2.05602886384706e-34,0.330769851481421,0.322,0.159,3.77075693629551e-30,"5","TMEM205"
"NDUFS61",3.50971793005376e-34,0.368401204870397,0.59,0.404,6.4368226837186e-30,"5","NDUFS6"
"OSBPL81",1.11842523340224e-33,0.36844729069828,0.489,0.302,2.05119187805972e-29,"5","OSBPL8"
"PTP4A23",1.47487017043302e-33,0.359682979041957,0.636,0.453,2.70491189257415e-29,"5","PTP4A2"
"IER51",5.82760882963084e-33,0.352082589897555,0.321,0.163,1.0687834593543e-28,"5","IER5"
"GAPT",5.95485493595899e-33,0.282675014424767,0.287,0.133,1.09212039525488e-28,"5","GAPT"
"COX5B1",8.24031089370341e-33,0.314637905700499,0.804,0.695,1.5112730179052e-28,"5","COX5B"
"BLVRA1",8.79756169408623e-33,0.291490623610759,0.283,0.132,1.61347281469541e-28,"5","BLVRA"
"NDUFA131",1.01917500339575e-32,0.326063729668671,0.721,0.561,1.8691669562278e-28,"5","NDUFA13"
"RHOG3",1.46182640778064e-32,0.336201959772526,0.6,0.41,2.6809896318697e-28,"5","RHOG"
"PLSCR11",2.33863537549082e-32,0.269806762495205,0.261,0.118,4.28905727865016e-28,"5","PLSCR1"
"AOAH1",3.34767626900689e-32,0.254312599795822,0.265,0.119,6.13963827735864e-28,"5","AOAH"
"SAMHD11",3.58337101979453e-32,0.342637881404836,0.585,0.386,6.57190245030316e-28,"5","SAMHD1"
"SAT21",5.402185162886e-32,0.331380883752813,0.416,0.238,9.90760758873292e-28,"5","SAT2"
"SYK1",7.13870614431335e-32,0.283481170398621,0.285,0.136,1.30923870686707e-27,"5","SYK"
"UQCRH1",7.70953330076436e-32,0.319058281736665,0.801,0.691,1.41392840736018e-27,"5","UQCRH"
"UBE2R21",7.93585074717599e-32,0.345842066767938,0.311,0.158,1.45543502703208e-27,"5","UBE2R2"
"SERP11",1.57268919383253e-31,0.307111264410427,0.802,0.708,2.88431198148886e-27,"5","SERP1"
"MAP3K1",1.63927551017272e-31,0.310390230906571,0.27,0.126,3.00643128565677e-27,"5","MAP3K1"
"LEPROT1",3.02100960834258e-31,0.291636394184414,0.294,0.143,5.54053162170029e-27,"5","LEPROT"
"PKM1",4.95147768345038e-31,0.325675812237932,0.728,0.574,9.08101007144799e-27,"5","PKM"
"GNAI23",5.11911709424144e-31,0.360064080185149,0.583,0.405,9.3884607508388e-27,"5","GNAI2"
"RNF1812",7.04239472906723e-31,0.358878651133573,0.479,0.304,1.29157519331093e-26,"5","RNF181"
"CAST3",7.383822328221e-31,0.322817159858012,0.597,0.414,1.35419301499573e-26,"5","CAST"
"NOP101",2.26322345941006e-30,0.325912491101019,0.631,0.465,4.15075182455806e-26,"5","NOP10"
"CLTA2",4.4150195860744e-30,0.32948800085248,0.517,0.338,8.09714592086044e-26,"5","CLTA"
"TIMM131",4.41738527308865e-30,0.340827994574674,0.467,0.293,8.10148459084458e-26,"5","TIMM13"
"MINOS11",4.47173877659724e-30,0.323103026879658,0.667,0.513,8.20116891627934e-26,"5","MINOS1"
"ARRB22",6.3811967486447e-30,0.316974956522941,0.539,0.346,1.17031148370144e-25,"5","ARRB2"
"DYNLT11",1.42868488852167e-29,0.317525780193404,0.348,0.192,2.62020808554874e-25,"5","DYNLT1"
"CTSA",2.03842072128994e-29,0.33519137581383,0.353,0.198,3.73846360284574e-25,"5","CTSA"
"NDUFS71",2.57076657882284e-29,0.361100244495169,0.562,0.396,4.71478590556108e-25,"5","NDUFS7"
"PSMB33",3.16994592763702e-29,0.332239888164124,0.66,0.501,5.8136808312863e-25,"5","PSMB3"
"ATP6V1F2",6.8849446637585e-29,0.335291704762409,0.621,0.466,1.26269885133331e-24,"5","ATP6V1F"
"MSN3",1.35879564685066e-28,0.291392283625067,0.639,0.464,2.49203121632412e-24,"5","MSN"
"SH3BGRL6",1.55410498244185e-28,0.321344118410194,0.71,0.56,2.85022853779834e-24,"5","SH3BGRL"
"ACAP21",1.75608637012529e-28,0.311738302911031,0.379,0.219,3.22066240280979e-24,"5","ACAP2"
"PET1001",3.83611595415857e-28,0.316202785595632,0.629,0.462,7.03543665992681e-24,"5","PET100"
"RBX13",4.47801941907274e-28,0.305417344620355,0.658,0.483,8.2126876145794e-24,"5","RBX1"
"MTPN4",5.67442827582228e-28,0.31875521653672,0.473,0.305,1.04069014578581e-23,"5","MTPN"
"LAMP21",7.05849569082833e-28,0.296426550952347,0.304,0.159,1.29452810969792e-23,"5","LAMP2"
"CTNNB11",1.03399544790597e-27,0.34022947920418,0.341,0.191,1.89634765145955e-23,"5","CTNNB1"
"MAP3K2",1.5213500757468e-27,0.302340918441545,0.27,0.136,2.79015603891964e-23,"5","MAP3K2"
"ZNHIT11",2.87518817878503e-27,0.323087254801865,0.518,0.349,5.27309511989174e-23,"5","ZNHIT1"
