"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Adipor11",2.43895737704939e-34,0.456191877800211,0.834,0.513,3.42088161704948e-30,"3","Adipor1"
"Sgms1",3.55819166801576e-34,0.420665488077823,0.315,0.095,4.99071963355891e-30,"3","Sgms1"
"Urah1",4.27544937922457e-34,0.427860916102931,0.808,0.459,5.99674529930039e-30,"3","Urah"
"Ndufa42",5.05468032383581e-34,0.405426170478266,0.959,0.71,7.08969462221211e-30,"3","Ndufa4"
"Gm161361",1.18074117893388e-33,0.410303585976959,0.463,0.178,1.65610757757266e-29,"3","Gm16136"
"Lrrc26",1.35227528491829e-33,0.360854508780595,0.256,0.064,1.8967013146264e-29,"3","Lrrc26"
"Tpd522",2.4685054386481e-33,0.445472014068995,0.711,0.374,3.46232572824782e-29,"3","Tpd52"
"Rpl181",2.89427150594007e-33,0.251404752338694,1,0.986,4.05950521423154e-29,"3","Rpl18"
"Cox17",3.38228527288749e-33,0.355475478967352,0.399,0.142,4.743993323752e-29,"3","Cox17"
"Rer12",3.58621396562815e-33,0.433762393722852,0.824,0.508,5.03002370819004e-29,"3","Rer1"
"Cblc",4.13608703419939e-33,0.366216059993952,0.322,0.099,5.80127567416806e-29,"3","Cblc"
"Gadd45g2",4.36389682066406e-33,0.716727031912891,0.798,0.532,6.12080168066342e-29,"3","Gadd45g"
"Chmp51",8.88442124311816e-33,0.452416911606828,0.737,0.408,1.24612892355975e-28,"3","Chmp5"
"Unc93b1",1.07259495977942e-32,0.337570422910351,0.284,0.08,1.50442169058661e-28,"3","Unc93b1"
"Nr2f61",2.72579454965436e-32,0.400616718679197,0.455,0.181,3.8231994353452e-28,"3","Nr2f6"
"Taldo12",3.0772851744726e-32,0.423604763941025,0.87,0.577,4.31620018571526e-28,"3","Taldo1"
"S100a61",3.07995057549551e-32,0.435069579573979,0.89,0.57,4.31993867719e-28,"3","S100a6"
"Tmem9b2",4.10821991116517e-32,0.437419563599265,0.483,0.207,5.76218924740027e-28,"3","Tmem9b"
"Tmed102",4.23258408299058e-32,0.406440492685212,0.951,0.738,5.93662243480258e-28,"3","Tmed10"
"Tsta32",4.81323587199584e-32,0.373354146947249,0.514,0.22,6.75104463406136e-28,"3","Tsta3"
"Ndufa132",5.33305509000768e-32,0.428582697536168,0.757,0.435,7.48014306924477e-28,"3","Ndufa13"
"Rnf114",7.34015108487678e-32,0.399038209601031,0.476,0.197,1.02952959116482e-27,"3","Rnf114"
"Ube2q2",9.05044821933774e-32,0.3648641321797,0.289,0.083,1.26941586724431e-27,"3","Ube2q2"
"Anxa13",1.01339495665498e-31,0.425685453413961,0.939,0.636,1.42138776620428e-27,"3","Anxa1"
"Mrps342",1.12477023912777e-31,0.409364511096661,0.583,0.277,1.57760273740061e-27,"3","Mrps34"
"Churc11",1.46190905894572e-31,0.374688759857911,0.606,0.28,2.05047364607727e-27,"3","Churc1"
"Ddt",1.68786564968632e-31,0.402163817805106,0.425,0.164,2.36740036025003e-27,"3","Ddt"
"Wnt5a",1.91818863188339e-31,0.385680665583358,0.281,0.082,2.69045137507964e-27,"3","Wnt5a"
"Mansc1",2.91805650784774e-31,0.346145167550343,0.368,0.128,4.09286605790724e-27,"3","Mansc1"
"Ly6k",4.50459502404564e-31,0.573453702604813,0.286,0.086,6.31814498072641e-27,"3","Ly6k"
"Znrf1",5.03725047589729e-31,0.378398114657282,0.427,0.165,7.06524751749354e-27,"3","Znrf1"
"Ssbp41",5.69637787617177e-31,0.357220623860062,0.45,0.18,7.98973960911852e-27,"3","Ssbp4"
"Arpc5l2",7.49104746328871e-31,0.410683422474195,0.637,0.314,1.05069431720087e-26,"3","Arpc5l"
"Gabarapl21",9.18349835582991e-31,0.403503390229983,0.824,0.522,1.2880774793887e-26,"3","Gabarapl2"
"Atp6v1d2",1.27869253020517e-30,0.402755931278853,0.642,0.321,1.79349414286578e-26,"3","Atp6v1d"
"Hsdl22",1.62646863094679e-30,0.417182541458355,0.749,0.412,2.28128490176597e-26,"3","Hsdl2"
"Glmp",1.93361923619408e-30,0.404933089686575,0.783,0.448,2.71209434068581e-26,"3","Glmp"
"Gm87302",2.60634414016694e-30,0.250812354912487,1,0.996,3.65565829099814e-26,"3","Gm8730"
"Chmp4b2",2.86184527575005e-30,0.401999694261488,0.726,0.396,4.01402418376702e-26,"3","Chmp4b"
"Rnf181",3.02293407478706e-30,0.370500403993438,0.292,0.089,4.23996733329633e-26,"3","Rnf181"
"Stxbp6",3.17134805081687e-30,0.363444596711226,0.289,0.088,4.44813277607574e-26,"3","Stxbp6"
"Ndufs43",3.3655891998381e-30,0.423206828178531,0.737,0.421,4.72057541169292e-26,"3","Ndufs4"
"Adck5",6.34851828380068e-30,0.333691067635622,0.312,0.099,8.90443174485884e-26,"3","Adck5"
"Tspan17",6.9475515449646e-30,0.361652010189468,0.373,0.134,9.74463579696735e-26,"3","Tspan17"
"Gtf2h52",7.41756588864556e-30,0.391358881900749,0.691,0.36,1.04038779154143e-25,"3","Gtf2h5"
"Pck21",8.77810972000453e-30,0.38831558448421,0.465,0.194,1.23121766932783e-25,"3","Pck2"
"Desi1",1.21431877347242e-29,0.388651898677436,0.379,0.142,1.70320351167242e-25,"3","Desi1"
"Zfp664",1.37989792514142e-29,0.357655181213916,0.407,0.157,1.93544482980335e-25,"3","Zfp664"
"Cpsf3l",1.71120686324042e-29,0.35341142543717,0.409,0.162,2.40013874638101e-25,"3","Cpsf3l"
"Vdac13",1.77304652584112e-29,0.417922452940183,0.811,0.479,2.48687505714475e-25,"3","Vdac1"
"Sdhaf4",1.82822825448334e-29,0.32292185575093,0.422,0.163,2.56427294973834e-25,"3","Sdhaf4"
"Tspan311",3.4618533507753e-29,0.384528964807197,0.647,0.333,4.85559550979744e-25,"3","Tspan31"
"Serinc33",4.05949718197995e-29,0.31571233062485,0.934,0.572,5.69385074744508e-25,"3","Serinc3"
"PISD",4.49188779135816e-29,0.32978981817104,0.294,0.091,6.30032181615896e-25,"3","PISD"
"Tmem59",6.97307127113221e-29,0.312086466917806,0.997,0.902,9.78042976489004e-25,"3","Tmem59"
"Cox141",8.27834111851305e-29,0.371702090280569,0.647,0.33,1.16112012528264e-24,"3","Cox14"
"Cox6b12",9.39453909894776e-29,0.39923827225343,0.777,0.444,1.31767805401841e-24,"3","Cox6b1"
"Sri2",1.61451823153672e-28,0.441761158717363,0.78,0.47,2.26452327155341e-24,"3","Sri"
"Cebpzos",1.73736815435364e-28,0.350275432709562,0.376,0.144,2.43683257329642e-24,"3","Cebpzos"
"Dnajc32",1.95378508455622e-28,0.416596754787737,0.662,0.362,2.74037895959855e-24,"3","Dnajc3"
"Tmbim63",4.38988307135438e-28,0.288362128286255,0.987,0.88,6.15724999588165e-24,"3","Tmbim6"
"Abhd12",5.13303750813943e-28,0.314402274765449,0.332,0.116,7.19959840891636e-24,"3","Abhd12"
"Plrg1",6.11287329670232e-28,0.331048572562906,0.384,0.146,8.57391608595467e-24,"3","Plrg1"
"Pfdn21",1.00195023863549e-27,0.3695959681406,0.859,0.552,1.40533540471014e-23,"3","Pfdn2"
"Ctsd2",1.04722798419698e-27,0.389153278367224,0.847,0.574,1.46884197063468e-23,"3","Ctsd"
"Pdia63",1.16332570855974e-27,0.443207073596696,0.913,0.649,1.6316806388259e-23,"3","Pdia6"
"Mvp",1.43750486939689e-27,0.363917372410971,0.563,0.262,2.01624432981608e-23,"3","Mvp"
"Dnase2a",1.9842868138413e-27,0.313560142116082,0.317,0.107,2.78316068509381e-23,"3","Dnase2a"
"Ssu72",2.24819053690345e-27,0.382341260521162,0.716,0.392,3.15331204706078e-23,"3","Ssu72"
"Ubald23",2.97714747440719e-27,0.449477007591814,0.703,0.395,4.17574704760352e-23,"3","Ubald2"
"Etl4",3.11849343476022e-27,0.400494122359103,0.315,0.108,4.37399889159468e-23,"3","Etl4"
"Capg3",4.3530331666955e-27,0.366044916883721,0.701,0.385,6.1055643196071e-23,"3","Capg"
"Alg14",4.6418959005857e-27,0.370220091070033,0.442,0.187,6.51072319016151e-23,"3","Alg14"
"Atf32",4.75173427550261e-27,0.453151993656789,0.921,0.819,6.66478249481997e-23,"3","Atf3"
"Stard10",6.04845576836657e-27,0.328714101340144,0.422,0.175,8.48356406071095e-23,"3","Stard10"
"Snx61",6.76041499763082e-27,0.388032912904629,0.591,0.295,9.48215807567699e-23,"3","Snx6"
"Tapbp",7.88178311784374e-27,0.39682746280759,0.724,0.402,1.10549890010876e-22,"3","Tapbp"
"Myl12b",9.32818724224329e-27,0.344442529058188,0.934,0.699,1.30837154259704e-22,"3","Myl12b"
"Prdx31",1.02426530189068e-26,0.39407638660566,0.545,0.269,1.43663451243187e-22,"3","Prdx3"
"Gipc12",1.06407186461051e-26,0.359814192505948,0.506,0.232,1.4924671973027e-22,"3","Gipc1"
"Rab15",1.10752630896198e-26,0.319384639408583,0.304,0.104,1.55341640095008e-22,"3","Rab15"
"Tmem2082",1.55718663112215e-26,0.346979274267453,0.611,0.304,2.18410996881193e-22,"3","Tmem208"
"Ufc12",1.72017886901286e-26,0.387690842904864,0.629,0.335,2.41272288167744e-22,"3","Ufc1"
"Lsr",1.73548031767633e-26,0.366251921295413,0.701,0.38,2.43418469357281e-22,"3","Lsr"
"Atp5g22",1.83802945331897e-26,0.345293241479717,0.949,0.738,2.57802011122518e-22,"3","Atp5g2"
"H2afj1",1.91844928163133e-26,0.378623989550926,0.606,0.32,2.69081696241611e-22,"3","H2afj"
"Atp5d2",2.63544753863938e-26,0.314636701582457,0.967,0.785,3.6964787176956e-22,"3","Atp5d"
"Faap20",3.27324109391637e-26,0.330441151229919,0.458,0.202,4.5910479583271e-22,"3","Faap20"
"Tmem2342",3.72061535780493e-26,0.38576168423649,0.795,0.501,5.21853510085719e-22,"3","Tmem234"
"Tead23",3.98807277714478e-26,0.348808616707108,0.517,0.242,5.59367087722327e-22,"3","Tead2"
"Hibadh",4.1338092967842e-26,0.350908580613414,0.639,0.334,5.79808091966951e-22,"3","Hibadh"
"Mcur1",4.16468456826093e-26,0.330515759971026,0.327,0.119,5.84138657544279e-22,"3","Mcur1"
"Vamp5",4.4960261276377e-26,0.324436357881866,0.355,0.138,6.30612624662463e-22,"3","Vamp5"
"Ptdss2",6.74402679927959e-26,0.32850641697724,0.284,0.096,9.45917198866955e-22,"3","Ptdss2"
"Cmpk12",7.17071611038023e-26,0.364639060541404,0.598,0.305,1.00576464164193e-21,"3","Cmpk1"
"Bloc1s22",7.62687872706536e-26,0.356889685337272,0.453,0.203,1.06974601025819e-21,"3","Bloc1s2"
"Tpi12",8.50950298633274e-26,0.397045323655958,0.734,0.44,1.19354288886303e-21,"3","Tpi1"
"Hmox21",8.61563409129616e-26,0.321599219283071,0.542,0.262,1.2084288376452e-21,"3","Hmox2"
"Rasd1",9.73412894678745e-26,0.309651931309919,0.389,0.157,1.36530892607641e-21,"3","Rasd1"
"Gle1",9.92939120130749e-26,0.371531495112027,0.453,0.2,1.39269640989539e-21,"3","Gle1"
"Dctn31",1.01474811046612e-25,0.34985773851106,0.752,0.43,1.42328569973978e-21,"3","Dctn3"
"Lamtor21",1.29171225241519e-25,0.383632773648967,0.624,0.335,1.81175560523754e-21,"3","Lamtor2"
"Uqcr101",1.93425211398885e-25,0.374285182056068,0.573,0.297,2.71298201508075e-21,"3","Uqcr10"
"Tvp23b1",2.56429048775743e-25,0.382940135163227,0.708,0.406,3.59667383812857e-21,"3","Tvp23b"
"Cd320",3.00252257738504e-25,0.358398581653649,0.358,0.144,4.21133816704026e-21,"3","Cd320"
"Mtfr1l",3.21120838356327e-25,0.334893054866434,0.504,0.234,4.50404087878584e-21,"3","Mtfr1l"
"Tsg101",3.72515139538331e-25,0.345170644611922,0.604,0.319,5.22489734716463e-21,"3","Tsg101"
"Gclm2",4.86641005036558e-25,0.38345702268614,0.657,0.361,6.82562673664277e-21,"3","Gclm"
"Atp5c12",5.18316402363318e-25,0.300786097554459,0.977,0.806,7.2699058595479e-21,"3","Atp5c1"
"Tmco3",5.78895364008316e-25,0.314511857492651,0.299,0.104,8.11958637558065e-21,"3","Tmco3"
"Pak1",6.62553480965583e-25,0.292811584467729,0.279,0.093,9.29297512402326e-21,"3","Pak1"
"H2-Q7",6.87814322250927e-25,0.347759841087307,0.276,0.092,9.6472836838915e-21,"3","H2-Q7"
"Arrdc12",7.96477209629026e-25,0.324992335752684,0.422,0.18,1.11713893422567e-20,"3","Arrdc1"
"Rps282",8.04009262031376e-25,0.338323246150212,0.918,0.691,1.12770339092521e-20,"3","Rps28"
"Gnpnat1",9.05942875328932e-25,0.306579352047473,0.407,0.172,1.27067547693636e-20,"3","Gnpnat1"
"Hdac12",9.54801153079818e-25,0.356985967563247,0.614,0.322,1.33920409730975e-20,"3","Hdac1"
"Trappc31",1.04399226042874e-24,0.316883603845161,0.647,0.335,1.46430354447736e-20,"3","Trappc3"
"Agpat2",1.0838673887055e-24,0.306467930383436,0.379,0.151,1.52023239939834e-20,"3","Agpat2"
"Ecscr",1.19352322767763e-24,0.361521895363411,0.299,0.106,1.67403567914064e-20,"3","Ecscr"
"AI413582",1.26839053671946e-24,0.257445586610758,0.258,0.082,1.77904456680271e-20,"3","AI413582"
"Sys11",1.28176895149684e-24,0.350558255535894,0.642,0.348,1.79780913136947e-20,"3","Sys1"
"Rps18-ps32",1.51167216069404e-24,0.32806216813331,0.875,0.598,2.12027137258945e-20,"3","Rps18-ps3"
"Tm9sf3",1.61910690717424e-24,0.380143944738898,0.642,0.358,2.27095934800258e-20,"3","Tm9sf3"
"Fdft1",1.67352499817668e-24,0.318561721027687,0.315,0.117,2.34728616244261e-20,"3","Fdft1"
"Cisd3",1.88485614126309e-24,0.270941175118622,0.271,0.09,2.64369922373562e-20,"3","Cisd3"
"Prdx5",1.94818839941645e-24,0.322597838886314,0.903,0.646,2.73252904902152e-20,"3","Prdx5"
"Slc44a3",2.03582431875894e-24,0.303790371096481,0.251,0.08,2.8554471894913e-20,"3","Slc44a3"
"Lman2l",2.32184658898206e-24,0.319413964428183,0.269,0.09,3.25662202570624e-20,"3","Lman2l"
"Polb",2.34643812599498e-24,0.360514561455866,0.504,0.246,3.29111411552056e-20,"3","Polb"
"Pomp1",2.61209413531569e-24,0.348020310215695,0.903,0.645,3.66372323419379e-20,"3","Pomp"
"Rpl36al2",2.68132778123971e-24,0.370201820600061,0.852,0.571,3.76083034596681e-20,"3","Rpl36al"
"Dap1",2.95775773116554e-24,0.345829267760709,0.632,0.335,4.14855099373279e-20,"3","Dap"
"Hes6",3.41709720114835e-24,0.304580831624803,0.33,0.124,4.79282053433068e-20,"3","Hes6"
"Fdx11",3.93744583851493e-24,0.334775421145014,0.65,0.352,5.52266153310104e-20,"3","Fdx1"
"Nudt2",4.46268461132197e-24,0.331031822542339,0.335,0.132,6.25936143584019e-20,"3","Nudt2"
"0610040J01Rik",4.88443778018434e-24,0.293411692922529,0.332,0.128,6.85091243048655e-20,"3","0610040J01Rik"
"Sdf2l1",5.69159920372547e-24,0.373264999853065,0.366,0.153,7.98303704314535e-20,"3","Sdf2l1"
"Derl2",6.98128634866936e-24,0.352717286684499,0.46,0.218,9.79195223264364e-20,"3","Derl2"
"0610009B22Rik",8.3750613022859e-24,0.303044933987047,0.432,0.193,1.17468609825862e-19,"3","0610009B22Rik"
"Cox7c2",8.99036105377282e-24,0.331943480257683,0.714,0.403,1.26098804140218e-19,"3","Cox7c"
"Mpst2",9.11216875581806e-24,0.308964329869173,0.519,0.251,1.27807278969104e-19,"3","Mpst"
"Trappc4",1.57142051547536e-23,0.344060883865991,0.568,0.298,2.20407441500573e-19,"3","Trappc4"
"Qsox1",1.8838838206883e-23,0.283386823718911,0.302,0.11,2.64233544689741e-19,"3","Qsox1"
"Fmo2",2.10828251154528e-23,0.292444868670943,0.307,0.11,2.95707705069341e-19,"3","Fmo2"
"Dynlt1c",2.8050514261948e-23,0.294211826059661,0.256,0.086,3.93436513038082e-19,"3","Dynlt1c"
"Scmh1",3.35697365622986e-23,0.255631262774538,0.251,0.08,4.708491250228e-19,"3","Scmh1"
"S100a13",3.61660775440817e-23,0.362903984823223,0.803,0.503,5.0726540363329e-19,"3","S100a1"
"Tmed2",4.00818695120334e-23,0.313245157261187,0.962,0.787,5.6218830177578e-19,"3","Tmed2"
"Gm102602",4.41151024921859e-23,0.299129767487459,0.962,0.75,6.18758427555399e-19,"3","Gm10260"
"Polr2g1",4.47800870764464e-23,0.334498571513581,0.68,0.384,6.28085501334237e-19,"3","Polr2g"
"Stard3",4.61565340233505e-23,0.288026028150442,0.304,0.113,6.47391546211514e-19,"3","Stard3"
"Sdf41",5.3492119496093e-23,0.329424032040313,0.65,0.356,7.50280468052201e-19,"3","Sdf4"
"Ndufaf3",5.50660496327674e-23,0.284059692936905,0.371,0.154,7.72356412149196e-19,"3","Ndufaf3"
"Cttn",7.64754912164861e-23,0.335487786843589,0.634,0.353,1.07264523980243e-18,"3","Cttn"
"Smim14",7.75187501494644e-23,0.340880299496456,0.803,0.52,1.08727798959639e-18,"3","Smim14"
"Gadd45a1",1.0270072458687e-22,0.536715008948207,0.537,0.285,1.44048036305544e-18,"3","Gadd45a"
"Ndufv3",1.36865001596961e-22,0.307927802239906,0.488,0.232,1.91966851239897e-18,"3","Ndufv3"
"Fam43a",1.53634098264214e-22,0.32720749142354,0.269,0.093,2.15487186225387e-18,"3","Fam43a"
"Txndc12",1.70296590483482e-22,0.341498402625443,0.396,0.177,2.38857997812131e-18,"3","Txndc12"
"Zfand6",2.05677839110814e-22,0.342867894006225,0.675,0.405,2.88483737136828e-18,"3","Zfand6"
"Snapin1",2.08026712175647e-22,0.280632140507661,0.55,0.276,2.91778266497562e-18,"3","Snapin"
"Aurkaip11",2.21305295062311e-22,0.272105800322527,0.619,0.325,3.10402806854397e-18,"3","Aurkaip1"
"Scp22",2.8104979384003e-22,0.306078907908255,0.89,0.614,3.94200440840026e-18,"3","Scp2"
"B4galnt11",3.75738875021358e-22,0.326704414467889,0.386,0.17,5.27011346104957e-18,"3","B4galnt1"
"Elf1",5.02188976784686e-22,0.266868081579903,0.335,0.135,7.043702588382e-18,"3","Elf1"
"Ccs",5.10169850393964e-22,0.322636843833571,0.481,0.237,7.15564232162574e-18,"3","Ccs"
"Ccdc121",5.54361927698422e-22,0.295256941480726,0.611,0.335,7.77548039789807e-18,"3","Ccdc12"
"Rpn21",5.55007707753545e-22,0.331292049949237,0.76,0.474,7.78453810895122e-18,"3","Rpn2"
"Park7",5.7309449996782e-22,0.302272014118745,0.951,0.736,8.03822345654864e-18,"3","Park7"
"Tor2a",6.6340649719198e-22,0.294567683265648,0.371,0.159,9.30493952961471e-18,"3","Tor2a"
"Nans1",7.62000991412434e-22,0.330055324777269,0.468,0.234,1.06878259055508e-17,"3","Nans"
"Npc21",9.21391855823907e-22,0.359370009097187,0.757,0.494,1.29234421697861e-17,"3","Npc2"
"Slc25a39",9.38207517355572e-22,0.307529664406469,0.445,0.211,1.31592986384293e-17,"3","Slc25a39"
"H1f02",1.21801314449758e-21,0.426562607677772,0.662,0.394,1.7083852364723e-17,"3","H1f0"
"Smarcd21",1.37993586028134e-21,0.299138119173232,0.407,0.183,1.9354980376306e-17,"3","Smarcd2"
"Mrpl541",1.46372584485878e-21,0.299832375444012,0.519,0.267,2.05302186999892e-17,"3","Mrpl54"
"Ubl51",1.51331658427582e-21,0.309516229830489,0.458,0.222,2.12257784110526e-17,"3","Ubl5"
"Eci11",1.8824933439702e-21,0.345617390598513,0.662,0.386,2.6403851642526e-17,"3","Eci1"
"Arfgap2",2.43677332743797e-21,0.299782724057609,0.422,0.197,3.4178182690645e-17,"3","Arfgap2"
"Nisch",2.68619080460301e-21,0.2899967014627,0.54,0.279,3.76765122253618e-17,"3","Nisch"
"Pts",2.77607429034524e-21,0.266435185708371,0.355,0.149,3.89372179963823e-17,"3","Pts"
"Pgm1",3.55124226591439e-21,0.259338802430563,0.284,0.107,4.98097240217152e-17,"3","Pgm1"
"Napa",3.66150879114465e-21,0.32212823592663,0.714,0.422,5.13563223045949e-17,"3","Napa"
"Npdc1",3.84547362552323e-21,0.287771845364834,0.555,0.291,5.39366130715888e-17,"3","Npdc1"
"Pop7",4.318914299255e-21,0.281825858052418,0.307,0.123,6.05770919613507e-17,"3","Pop7"
"Pgls2",5.45104753465148e-21,0.318157078948032,0.757,0.457,7.64563927210216e-17,"3","Pgls"
"Gm100931",6.09879959055125e-21,0.320418779755912,0.54,0.285,8.55417630570718e-17,"3","Gm10093"
"Ociad2",6.15768108574917e-21,0.348491578409465,0.427,0.204,8.63676349087179e-17,"3","Ociad2"
"Pir",7.29305968341709e-21,0.39675110975274,0.284,0.108,1.02292455119608e-16,"3","Pir"
"Snx15",8.05933107298841e-21,0.261530520560296,0.32,0.127,1.13040177629735e-16,"3","Snx15"
"Coa32",8.10670418442805e-21,0.324094629468061,0.693,0.397,1.13704632890788e-16,"3","Coa3"
"Ctsb",8.25350708654399e-21,0.328525959217462,0.905,0.688,1.15763690395866e-16,"3","Ctsb"
"Rbx11",8.42318180523701e-21,0.330140898744315,0.742,0.459,1.18143548000254e-16,"3","Rbx1"
"Epn1",8.99174180222043e-21,0.309638756244245,0.35,0.152,1.26118170517944e-16,"3","Epn1"
"Irx32",9.37351385418544e-21,0.422072410200748,0.519,0.275,1.31472905318805e-16,"3","Irx3"
"Chp1",1.07837826572714e-20,0.305244406490633,0.432,0.203,1.51253335550889e-16,"3","Chp1"
"Akap9",1.08751727748917e-20,0.299975405594508,0.524,0.27,1.52535173340631e-16,"3","Akap9"
"Limd2",1.13849036768297e-20,0.318588643080546,0.414,0.196,1.59684658971214e-16,"3","Limd2"
"Tmem1591",1.14267198986235e-20,0.26740740802849,0.465,0.218,1.60271173298093e-16,"3","Tmem159"
"Wbp21",1.22038746747265e-20,0.340669384516873,0.527,0.279,1.71171546187713e-16,"3","Wbp2"
"Cbr11",1.3151567470297e-20,0.300397555204286,0.573,0.308,1.84463885338386e-16,"3","Cbr1"
"Agtrap",1.37234488466161e-20,0.29355759344165,0.263,0.097,1.92485093522637e-16,"3","Agtrap"
"Phgdh1",1.56924465834329e-20,0.323869612273786,0.419,0.193,2.20102255779229e-16,"3","Phgdh"
"Hoxb2",1.61592204590106e-20,0.266307574420859,0.279,0.105,2.26649226158083e-16,"3","Hoxb2"
"Uqcc31",1.96477228915647e-20,0.309949236304355,0.478,0.24,2.75578961277086e-16,"3","Uqcc3"
"Sh3glb21",2.0571745391147e-20,0.307492354999128,0.44,0.215,2.88539300856228e-16,"3","Sh3glb2"
"Lgmn",2.0589536592223e-20,0.269655965832895,0.404,0.182,2.8878884024252e-16,"3","Lgmn"
"H2-T22",2.32759828825642e-20,0.268768426320045,0.294,0.114,3.26468935910845e-16,"3","H2-T22"
"Pex16",3.04648741243222e-20,0.28021062197645,0.361,0.16,4.27300324467743e-16,"3","Pex16"
"Id31",3.07098647922107e-20,0.420305167288947,0.637,0.379,4.30736563575548e-16,"3","Id3"
"Acsl5",3.9445305609099e-20,0.282440102564507,0.297,0.12,5.53259856473222e-16,"3","Acsl5"
"Gpx12",4.51186270794586e-20,0.258999727887095,0.951,0.746,6.32833863416487e-16,"3","Gpx1"
"Mrpl381",5.83623026875582e-20,0.279429438987791,0.422,0.203,8.18589657495691e-16,"3","Mrpl38"
"Cdh1",6.16235001491158e-20,0.252811174383236,0.332,0.139,8.64331213091498e-16,"3","Cdh1"
"Timm131",6.5837407479107e-20,0.274768844040899,0.665,0.377,9.23435477301954e-16,"3","Timm13"
"Fis1",7.32467579421034e-20,0.317551746529094,0.668,0.396,1.02735902689594e-15,"3","Fis1"
"Yipf1",8.94282252556144e-20,0.274744601329447,0.402,0.187,1.25432028743525e-15,"3","Yipf1"
"Higd2a",9.05354509921095e-20,0.296405502807625,0.688,0.406,1.26985023561533e-15,"3","Higd2a"
"Hscb",9.27705076549185e-20,0.251210436051675,0.299,0.119,1.30119914036789e-15,"3","Hscb"
"Krtcap31",9.91667683441975e-20,0.28835151553226,0.496,0.253,1.39091309279571e-15,"3","Krtcap3"
"Atp6v0d1",1.0760218907716e-19,0.310141726320986,0.483,0.248,1.50922830399624e-15,"3","Atp6v0d1"
"Triap1",1.13185558906268e-19,0.267666158391367,0.286,0.112,1.58754064921931e-15,"3","Triap1"
"Fam213b",1.19320241585114e-19,0.270239105119349,0.44,0.211,1.67358570847281e-15,"3","Fam213b"
"Cmtm6",1.32624534387179e-19,0.272995696671239,0.376,0.169,1.86019171931457e-15,"3","Cmtm6"
"Cox6a11",1.42163173414283e-19,0.309945456848797,0.893,0.651,1.99398067030874e-15,"3","Cox6a1"
"Hspa1a1",1.4512692789437e-19,0.547846888934622,0.749,0.534,2.03555029064644e-15,"3","Hspa1a"
"Ndufb11",1.5205200087739e-19,0.325278808918591,0.859,0.611,2.13268136430628e-15,"3","Ndufb11"
"Pon2",1.59401175209373e-19,0.262390451119793,0.44,0.214,2.23576088348667e-15,"3","Pon2"
"Grhpr2",1.68364157114706e-19,0.292186044462922,0.45,0.223,2.36147566769087e-15,"3","Grhpr"
"Smim20",1.71963645570541e-19,0.276484311652163,0.379,0.173,2.41196209277241e-15,"3","Smim20"
"Ngrn",2.23527667920571e-19,0.26177977713874,0.309,0.128,3.13519907025392e-15,"3","Ngrn"
"Crip2",2.78685373445977e-19,0.297167115955618,0.98,0.831,3.90884104795327e-15,"3","Crip2"
"Hpn",2.84300717170097e-19,0.278299619130799,0.281,0.112,3.98760185902778e-15,"3","Hpn"
"Tom1l1",3.90874917766642e-19,0.295534439799818,0.304,0.129,5.48241159659492e-15,"3","Tom1l1"
"Acot8",4.11046915049521e-19,0.266154964245454,0.361,0.163,5.76534403048458e-15,"3","Acot8"
"Suds3",4.73236479438963e-19,0.286215140252154,0.501,0.263,6.63761486061089e-15,"3","Suds3"
"Atp6v1e12",5.11682095444826e-19,0.309413088534793,0.765,0.487,7.17685307070913e-15,"3","Atp6v1e1"
"Ypel31",7.02597829497063e-19,0.274908612833333,0.89,0.627,9.85463715652581e-15,"3","Ypel3"
"Sumo11",7.50190300820176e-19,0.310895507743526,0.885,0.666,1.05221691593038e-14,"3","Sumo1"
"Smim31",8.02591883974474e-19,0.317454713253956,0.494,0.257,1.1257153764626e-14,"3","Smim3"
"Atp5j22",1.06206146111421e-18,0.289768400385813,0.601,0.339,1.4896474053588e-14,"3","Atp5j2"
"Skap2",1.13450034989288e-18,0.276822607913535,0.309,0.132,1.59125019075975e-14,"3","Skap2"
"Vps36",1.17607042898611e-18,0.274957694271292,0.453,0.225,1.64955638369591e-14,"3","Vps36"
"Psmb51",1.46642187852397e-18,0.311887401818993,0.821,0.533,2.05680332681773e-14,"3","Psmb5"
"Sdhd2",1.52512044834472e-18,0.286406689848332,0.693,0.415,2.1391339408483e-14,"3","Sdhd"
"Mydgf",1.72264070809384e-18,0.288055391020855,0.606,0.346,2.41617585717242e-14,"3","Mydgf"
"Stap23",1.78608843820541e-18,0.256022299050631,0.414,0.199,2.50516764342691e-14,"3","Stap2"
"Pdrg11",2.79671338175651e-18,0.251823077506693,0.419,0.204,3.92267018925168e-14,"3","Pdrg1"
"Ghitm2",2.89025347867543e-18,0.27968718511978,0.668,0.402,4.05386952919015e-14,"3","Ghitm"
"Atp5h3",3.09102350432698e-18,0.255141482816779,0.931,0.73,4.33546956716903e-14,"3","Atp5h"
"Mvb12a",3.31586816878218e-18,0.260763688501693,0.506,0.268,4.65083669353389e-14,"3","Mvb12a"
"Sec61b2",3.49723372221914e-18,0.326429924043812,0.716,0.451,4.90522001878456e-14,"3","Sec61b"
"H131",5.75018764239907e-18,0.31303966997154,0.655,0.406,8.06521318722893e-14,"3","H13"
