"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Psmb33",1.09070756774456e-05,0.372816674306576,0.917,0.748,0.1510739052083,"10","Psmb3"
"Cbx5",1.11309658746657e-05,0.378603494640561,0.312,0.113,0.154175008329994,"10","Cbx5"
"Ngfrap13",1.22820218422127e-05,0.444711670394522,0.896,0.683,0.170118284536488,"10","Ngfrap1"
"Pfdn63",1.22857800087088e-05,0.395551504055171,0.75,0.416,0.170170338900626,"10","Pfdn6"
"Dcps2",1.24623881208378e-05,0.290637182323711,0.583,0.271,0.172616537861725,"10","Dcps"
"Dohh",1.26538857654714e-05,0.310520275770039,0.667,0.318,0.175268971737544,"10","Dohh"
"Uqcr115",1.28194898400411e-05,0.438052564321837,0.896,0.794,0.177562753774409,"10","Uqcr11"
"Mcm52",1.28496855271324e-05,0.451620767686889,0.354,0.138,0.177980994236311,"10","Mcm5"
"4933434E20Rik",1.31277529858013e-05,0.2585114657928,0.312,0.105,0.181832506606333,"10","4933434E20Rik"
"Cox18",1.3165514971046e-05,0.308965355410859,0.438,0.184,0.182355547863959,"10","Cox18"
"Rnf55",1.31712491723567e-05,0.34264221144842,0.667,0.333,0.182434972286313,"10","Rnf5"
"Exosc71",1.37601626550644e-05,0.372784355724798,0.667,0.335,0.190592012935297,"10","Exosc7"
"Ddx396",1.41299777609246e-05,0.388245951510262,0.583,0.302,0.195714321966567,"10","Ddx39"
"Eif4a31",1.50312368041744e-05,0.341079054092474,0.792,0.435,0.208197660974619,"10","Eif4a3"
"Timm17a1",1.51038373847569e-05,0.33234187269683,0.833,0.549,0.209203251616268,"10","Timm17a"
"Mrpl146",1.54493538839844e-05,0.414562948506748,0.833,0.583,0.213989000647068,"10","Mrpl14"
"Exosc52",1.6359286203961e-05,0.307497336796973,0.688,0.342,0.226592473211064,"10","Exosc5"
"Fam43a",1.64505669285756e-05,0.326853468896919,0.292,0.095,0.227856802527701,"10","Fam43a"
"Dhps",1.66123896999647e-05,0.268280465610268,0.354,0.127,0.230098209734211,"10","Dhps"
"Csnk2a1",1.6960238608863e-05,0.263472857964131,0.375,0.14,0.234916264971362,"10","Csnk2a1"
"Anp32b7",1.78984145181434e-05,0.369795104938013,0.896,0.677,0.247910939490804,"10","Anp32b"
"Ptbp3",1.79963650989428e-05,0.336800264767825,0.438,0.178,0.249267652985456,"10","Ptbp3"
"Impa23",1.80745419124359e-05,0.37714073240975,0.438,0.179,0.25035048002915,"10","Impa2"
"Tph11",1.83814717919992e-05,0.379031574714713,0.354,0.129,0.254601765790982,"10","Tph1"
"Mrpl206",1.92500511645376e-05,0.283232798987438,0.854,0.478,0.26663245868001,"10","Mrpl20"
"Coa32",1.92912016146555e-05,0.380039386910767,0.812,0.53,0.267202433564594,"10","Coa3"
"Mt29",1.93940407217662e-05,0.440016781171082,0.979,0.799,0.268626858037184,"10","Mt2"
"Wbscr221",1.98508689222493e-05,0.332292348671723,0.521,0.23,0.274954385442075,"10","Wbscr22"
"Timm131",2.03868117212836e-05,0.376722874917872,0.854,0.601,0.282377729151499,"10","Timm13"
"Utp23",2.04860075012619e-05,0.302978183238678,0.271,0.09,0.283751689899979,"10","Utp23"
"Xrcc1",2.091717834131e-05,0.264049024578805,0.375,0.14,0.289723837205485,"10","Xrcc1"
"Eif2s14",2.09460448624786e-05,0.326697732686003,0.812,0.494,0.290123667390191,"10","Eif2s1"
"Pop52",2.27387539805571e-05,0.344341730592622,0.646,0.337,0.314954481384696,"10","Pop5"
"Psma22",2.2948685721531e-05,0.309292780620586,0.938,0.792,0.317862245928926,"10","Psma2"
"Ndufc14",2.3655820300017e-05,0.355026375617195,0.854,0.521,0.327656766975536,"10","Ndufc1"
"Sdhd4",2.37764343747358e-05,0.351550385981544,0.833,0.564,0.329327392524466,"10","Sdhd"
"Stub12",2.41007270843129e-05,0.363843489352816,0.812,0.496,0.333819170844817,"10","Stub1"
"Atp5b2",2.43954025017561e-05,0.254103966498367,0.958,0.934,0.337900720051824,"10","Atp5b"
"Uba1",2.50637780665148e-05,0.365191506862656,0.562,0.262,0.347158389999297,"10","Uba1"
"Sdf2l13",2.67103664106363e-05,0.263516576682753,0.521,0.232,0.369965285153723,"10","Sdf2l1"
"Atp5d2",2.69881976067419e-05,0.305788524231902,0.938,0.866,0.373813525050983,"10","Atp5d"
"Cpsf3l",2.77711033715868e-05,0.333269413635889,0.5,0.225,0.384657552799849,"10","Cpsf3l"
"Cops3",2.789404371281e-05,0.335070038428918,0.562,0.267,0.386360399466131,"10","Cops3"
"Id38",2.86790681207987e-05,0.273329169765413,0.667,0.345,0.397233772541183,"10","Id3"
"Chchd108",3.014413040157e-05,0.325948316862507,0.688,0.352,0.417526350192146,"10","Chchd10"
"Eif3d",3.02471900241178e-05,0.393321807456767,0.729,0.41,0.418953829024055,"10","Eif3d"
"Rnaseh2c4",3.20968161425898e-05,0.345204684346391,0.625,0.327,0.444573000391011,"10","Rnaseh2c"
"Atp5h3",3.23449396696018e-05,0.279428144948167,0.958,0.872,0.448009759363655,"10","Atp5h"
"Prdx46",3.23509271854083e-05,0.345529311072598,0.812,0.492,0.44809269244509,"10","Prdx4"
"Cox6a13",3.40770376237199e-05,0.271396450179325,0.979,0.893,0.472001048126144,"10","Cox6a1"
"Myg1",3.41906087170251e-05,0.268466813595639,0.521,0.229,0.473574121339514,"10","Myg1"
"Ywhae2",3.53103068778175e-05,0.267230995385759,0.958,0.834,0.48908306056465,"10","Ywhae"
"Zdhhc3",3.53279481182335e-05,0.327113392823144,0.396,0.161,0.489327409385653,"10","Zdhhc3"
"Farsa1",3.58502064854098e-05,0.321520372107133,0.542,0.266,0.496561210029412,"10","Farsa"
"Rnaseh2a1",3.70206590742881e-05,0.371365503006616,0.5,0.236,0.512773148837964,"10","Rnaseh2a"
"Ahsa2",3.75860902399663e-05,0.317868964761742,0.354,0.143,0.520604935913773,"10","Ahsa2"
"Rpp211",3.76789445972484e-05,0.308798711134998,0.583,0.274,0.521891061616487,"10","Rpp21"
"Ubald22",3.94327149730766e-05,0.290432855877406,0.792,0.451,0.546182535092084,"10","Ubald2"
"Psmb88",4.07985451699442e-05,0.470907430822255,0.792,0.526,0.565100649148897,"10","Psmb8"
"Pcbp12",4.0922820960803e-05,0.313909388308148,0.896,0.635,0.566821993128082,"10","Pcbp1"
"Arf11",4.21033362822152e-05,0.259637214232724,0.979,0.827,0.583173310844962,"10","Arf1"
"Acot81",4.68486395488887e-05,0.268867423785759,0.438,0.183,0.648900506391657,"10","Acot8"
"Tssc4",4.91954451770531e-05,0.281848922419388,0.396,0.156,0.681406111147362,"10","Tssc4"
"Itpa5",4.93291876546468e-05,0.357473104196181,0.604,0.318,0.683258578204512,"10","Itpa"
"Mkks",4.94174626844948e-05,0.258625940852046,0.354,0.132,0.684481275642937,"10","Mkks"
"Caap1",5.27230855121435e-05,0.294852081084395,0.271,0.093,0.730267457428699,"10","Caap1"
"Dpy301",5.7112412688548e-05,0.364949292155159,0.75,0.448,0.791064028149079,"10","Dpy30"
"Prdx34",5.7493785442734e-05,0.286153701601799,0.646,0.31,0.796346422167308,"10","Prdx3"
"Calm32",5.8896728548475e-05,0.381331076642542,0.792,0.513,0.815778587124928,"10","Calm3"
"Snrpd22",5.91545184456151e-05,0.365489103655791,0.958,0.724,0.819349234990214,"10","Snrpd2"
"H3f3a1",6.98288871486442e-05,0.257327983507861,0.979,0.923,0.967199915895871,"10","H3f3a"
"Hdac13",8.03003163996123e-05,0.337557559019028,0.625,0.322,1,"10","Hdac1"
"1110001J03Rik",8.25844811127532e-05,0.26525167255759,0.646,0.312,1,"10","1110001J03Rik"
"Serbp15",8.33305981129053e-05,0.29524991159173,0.938,0.824,1,"10","Serbp1"
"Mrpl15",8.38176707128312e-05,0.291657870354405,0.667,0.347,1,"10","Mrpl15"
"Xist5",8.41592610797443e-05,0.414403714819319,0.917,0.759,1,"10","Xist"
"Mrps11",8.98776089841336e-05,0.315487501088909,0.562,0.274,1,"10","Mrps11"
"Nop103",9.427462151024e-05,0.367399906880877,0.812,0.582,1,"10","Nop10"
"Uqcc22",9.80858277473596e-05,0.315170086292131,0.771,0.478,1,"10","Uqcc2"
"Txnl12",0.000100236842979712,0.308169618980932,0.854,0.575,1,"10","Txnl1"
"Polr2c",0.000105120685486477,0.269002432121139,0.854,0.524,1,"10","Polr2c"
"Ap2s1",0.000105212133480055,0.335786768917192,0.75,0.477,1,"10","Ap2s1"
"Snx5",0.000105645222755092,0.315811243315545,0.521,0.257,1,"10","Snx5"
"Abcf1",0.000106843464036094,0.337080018768252,0.583,0.295,1,"10","Abcf1"
"Prpf38b",0.00010699473450149,0.319269104006659,0.438,0.199,1,"10","Prpf38b"
"Hspd17",0.000107861701620557,0.400494807244701,0.896,0.646,1,"10","Hspd1"
"Dhodh",0.000110810762438144,0.280230576847987,0.312,0.122,1,"10","Dhodh"
"Bola32",0.000111335242731574,0.290420025189829,0.583,0.279,1,"10","Bola3"
"Dera1",0.000112386880935282,0.398484046506653,0.375,0.163,1,"10","Dera"
"Lman2",0.000112668566820149,0.286647032339131,0.792,0.479,1,"10","Lman2"
"Prr15l2",0.000115436496754347,0.274353277311878,0.333,0.13,1,"10","Prr15l"
"Psmd121",0.00011899569316869,0.318162210960161,0.792,0.489,1,"10","Psmd12"
"Cyc13",0.0001194168595573,0.374146644510561,0.792,0.592,1,"10","Cyc1"
"Acot133",0.000121702090110439,0.263759437979825,0.604,0.311,1,"10","Acot13"
"Thrap31",0.000124876468389274,0.295563621665953,0.5,0.246,1,"10","Thrap3"
"Ghitm",0.000125419480501169,0.307875187921762,0.812,0.453,1,"10","Ghitm"
"Tsen343",0.00013119275071246,0.32840089371945,0.875,0.631,1,"10","Tsen34"
"0610007P14Rik1",0.000138333843257482,0.355054452598174,0.667,0.375,1,"10","0610007P14Rik"
"C1qbp7",0.00014511869128102,0.307372646479943,0.875,0.619,1,"10","C1qbp"
"Ube2n1",0.000145258569988703,0.258775022177667,0.812,0.463,1,"10","Ube2n"
"Pop7",0.000152431118047757,0.267364445016514,0.438,0.191,1,"10","Pop7"
"Orc61",0.000156173465602751,0.270287461294557,0.354,0.152,1,"10","Orc6"
"Naa102",0.000171024104487254,0.345190929675276,0.646,0.344,1,"10","Naa10"
"Snrpe2",0.000171599252534798,0.332902646304122,0.833,0.531,1,"10","Snrpe"
"Gpx15",0.000174339858019709,0.256810912740991,0.917,0.815,1,"10","Gpx1"
"Atp5k2",0.000181506363395877,0.289200072784122,0.75,0.44,1,"10","Atp5k"
"Uqcrq5",0.000186160192990451,0.340576749099962,0.875,0.669,1,"10","Uqcrq"
"Phf5a3",0.000186264656923517,0.291931552217561,0.604,0.326,1,"10","Phf5a"
"Atp5c11",0.000187919805503683,0.250039813535333,0.958,0.871,1,"10","Atp5c1"
"Clpp",0.00019219017457831,0.291123554284476,0.688,0.391,1,"10","Clpp"
"Mrpl542",0.000198994891755058,0.359305981683745,0.729,0.433,1,"10","Mrpl54"
"Mlec",0.000202655748439832,0.348084509204859,0.417,0.192,1,"10","Mlec"
"Slc9a3r18",0.000208917313985971,0.260896314804255,0.688,0.368,1,"10","Slc9a3r1"
"H1f04",0.000209948186439929,0.430376616001642,0.667,0.428,1,"10","H1f0"
"Snrpd33",0.000212203009607496,0.326272672084124,0.854,0.657,1,"10","Snrpd3"
"Dnajc35",0.000212976841591619,0.306439445311624,0.708,0.406,1,"10","Dnajc3"
"Psmd5",0.000219716334189805,0.310860897079994,0.458,0.223,1,"10","Psmd5"
"Commd31",0.000229860443885699,0.351294842116284,0.812,0.554,1,"10","Commd3"
"Rbm42",0.000232401748880397,0.27888888445739,0.688,0.376,1,"10","Rbm42"
"Snrpg4",0.00023617091144882,0.301919015662627,0.896,0.733,1,"10","Snrpg"
"Lsm45",0.000241991990734491,0.421824183231827,0.833,0.557,1,"10","Lsm4"
"Ndufv1",0.000249409594935889,0.267030426450389,0.75,0.452,1,"10","Ndufv1"
"Polr2g1",0.000250130255940334,0.350462863275099,0.729,0.482,1,"10","Polr2g"
"Mybbp1a",0.000254131040054922,0.30404305898364,0.417,0.193,1,"10","Mybbp1a"
"Nans2",0.000255846822445514,0.260199465214347,0.604,0.325,1,"10","Nans"
"Gins21",0.000261297916694516,0.256035010579858,0.438,0.208,1,"10","Gins2"
"Lsm81",0.00026774784517882,0.319335700885798,0.542,0.277,1,"10","Lsm8"
"Ccdc58",0.000276060228760153,0.26766344048086,0.417,0.197,1,"10","Ccdc58"
"Ndufa21",0.000276614407882183,0.297508961659529,0.917,0.676,1,"10","Ndufa2"
"Sssca11",0.000281751187271129,0.292126066793632,0.625,0.353,1,"10","Sssca1"
"Ndufab13",0.000283918133017965,0.310356561425899,0.896,0.669,1,"10","Ndufab1"
"Emg13",0.00028563581845026,0.343988546150563,0.833,0.598,1,"10","Emg1"
"Eef1e13",0.000285935977150788,0.307159225343122,0.583,0.312,1,"10","Eef1e1"
"Psmb62",0.000287707660828935,0.280501248159778,0.958,0.823,1,"10","Psmb6"
"Tuba4a3",0.000290901429938105,0.302674232091555,0.792,0.532,1,"10","Tuba4a"
"Ap1s12",0.00030808884434419,0.294101520856417,0.667,0.387,1,"10","Ap1s1"
"Elof13",0.000317101508581446,0.293643259260535,0.75,0.448,1,"10","Elof1"
"Rbm8a1",0.000317454928733924,0.303664927270549,0.917,0.635,1,"10","Rbm8a"
"Mrpl321",0.000320253611696181,0.34537524860844,0.625,0.35,1,"10","Mrpl32"
"Gtf2h52",0.000322181492062634,0.324975532960913,0.833,0.573,1,"10","Gtf2h5"
"Map2k21",0.000332254968832268,0.323027017093084,0.833,0.504,1,"10","Map2k2"
"Btf3l4",0.000349667324741308,0.308018658345835,0.667,0.388,1,"10","Btf3l4"
"Pfdn14",0.000350041080311328,0.349068254726384,0.771,0.471,1,"10","Pfdn1"
"Tecr2",0.000352891117346122,0.279262999842016,0.917,0.731,1,"10","Tecr"
"Sf3b53",0.00036456574979234,0.324619236972143,0.75,0.504,1,"10","Sf3b5"
"Psmc43",0.000378599509564964,0.291216096925048,0.771,0.549,1,"10","Psmc4"
"Hprt3",0.000396935981749109,0.345657228390514,0.771,0.489,1,"10","Hprt"
"Psma34",0.000397306883887481,0.364891612877742,0.896,0.712,1,"10","Psma3"
"Dnajb111",0.000405445720817869,0.256461030646508,0.625,0.33,1,"10","Dnajb11"
"Ppih2",0.000413984463053328,0.254697951318258,0.479,0.234,1,"10","Ppih"
"Plp23",0.000418169217823604,0.260257181589066,0.688,0.393,1,"10","Plp2"
"Cdk2ap21",0.00043054367200399,0.335559527395736,0.667,0.389,1,"10","Cdk2ap2"
"Mrps23",0.000438757651261892,0.283483400108713,0.458,0.223,1,"10","Mrps23"
"Rwdd4a",0.000458084954822197,0.2776057865564,0.312,0.128,1,"10","Rwdd4a"
"Bud31",0.000486086779105738,0.260438730448652,0.688,0.389,1,"10","Bud31"
"Ppm1g2",0.000516999253791473,0.292413039000576,0.562,0.294,1,"10","Ppm1g"
"Aco21",0.000566905404837246,0.343619663038466,0.625,0.348,1,"10","Aco2"
"Umps",0.00057141457658165,0.263068587038186,0.375,0.168,1,"10","Umps"
"Sumo23",0.000576632579206141,0.282663204096977,0.938,0.861,1,"10","Sumo2"
"Slbp2",0.000579273387600047,0.415474556971165,0.729,0.463,1,"10","Slbp"
"Vbp11",0.000611609266181159,0.251139932055094,0.521,0.263,1,"10","Vbp1"
"Snx32",0.000671970440274839,0.269955487547505,0.854,0.669,1,"10","Snx3"
"Ddx39b5",0.000676324692337364,0.359780742644172,0.771,0.582,1,"10","Ddx39b"
"Tsg1012",0.00069184966475513,0.295405351132912,0.646,0.381,1,"10","Tsg101"
"Gclm5",0.000708930654505536,0.45935018394221,0.688,0.479,1,"10","Gclm"
"Mrps18a1",0.00072021837156747,0.441471815054761,0.625,0.373,1,"10","Mrps18a"
"Cand1",0.000732239977387349,0.261607082543334,0.271,0.109,1,"10","Cand1"
"Ssb3",0.000742536724778134,0.258490338329809,0.854,0.582,1,"10","Ssb"
"Prmt15",0.000756997577009885,0.254581659921877,0.917,0.754,1,"10","Prmt1"
"Rbx12",0.000801544540911862,0.279936939407079,0.896,0.677,1,"10","Rbx1"
"Ndufb3",0.000817674871888908,0.276696990532865,0.771,0.44,1,"10","Ndufb3"
"Arpp191",0.000852748040854778,0.287412581556607,0.812,0.537,1,"10","Arpp19"
"mt-Cytb2",0.000888151964107448,0.375989643958395,1,0.929,1,"10","mt-Cytb"
"Dazap13",0.000907282281991958,0.324274075885474,0.729,0.488,1,"10","Dazap1"
"Dpm3",0.000943227050773398,0.347741633795727,0.562,0.29,1,"10","Dpm3"
"F36",0.00094961765392283,0.255202850990798,0.521,0.274,1,"10","F3"
"Mrpl512",0.00104028122809966,0.340839142628216,0.646,0.384,1,"10","Mrpl51"
"Smc63",0.00106909423585228,0.256247486111081,0.521,0.288,1,"10","Smc6"
"Srrm2",0.00108468142322783,0.288740333471374,0.792,0.469,1,"10","Srrm2"
"Prelid13",0.00108862814661662,0.305343556919189,0.812,0.542,1,"10","Prelid1"
"Kars",0.0012010573028209,0.426824333324884,0.458,0.246,1,"10","Kars"
"Selt",0.00120588097523746,0.262024316492184,0.562,0.292,1,"10","Selt"
"Cndp2",0.00123698331227883,0.388868218919815,0.271,0.111,1,"10","Cndp2"
"Idh3a2",0.00124708283589401,0.313235788541091,0.708,0.477,1,"10","Idh3a"
"Psmc22",0.00127609301294893,0.271088556166138,0.771,0.527,1,"10","Psmc2"
"Ssr42",0.00127686754517487,0.304412718338721,0.917,0.668,1,"10","Ssr4"
"Luc7l2",0.0013576252022769,0.314627125832859,0.667,0.379,1,"10","Luc7l2"
"Imp3",0.00139867369083758,0.259647269967712,0.708,0.42,1,"10","Imp3"
"Scly",0.00141245067544977,0.26414380186847,0.271,0.116,1,"10","Scly"
"Ssu722",0.00142710139306176,0.259284514251596,0.771,0.519,1,"10","Ssu72"
"Anapc113",0.00145092430961497,0.274084937305628,0.75,0.496,1,"10","Anapc11"
"Tpm32",0.00147193253530193,0.319363970304812,0.812,0.545,1,"10","Tpm3"
"Srsf24",0.00149747299155368,0.256816067936639,0.875,0.677,1,"10","Srsf2"
"Mydgf1",0.00150982591333312,0.278865002871939,0.792,0.501,1,"10","Mydgf"
"Dcn8",0.00151596059630865,0.394382390547396,0.479,0.271,1,"10","Dcn"
"Sec61b4",0.00156782140390654,0.260110603002274,0.875,0.69,1,"10","Sec61b"
"Ndufc21",0.00159143265535521,0.3080392835008,0.854,0.647,1,"10","Ndufc2"
"Snf81",0.00173116124459706,0.416584796511073,0.562,0.322,1,"10","Snf8"
"mt-Nd11",0.00175770335613043,0.370473217441444,0.979,0.949,1,"10","mt-Nd1"
"Snrpf7",0.0017923273218188,0.330091038335164,0.833,0.573,1,"10","Snrpf"
"Psmd144",0.00190898695899852,0.252014358687877,0.708,0.412,1,"10","Psmd14"
"Pin14",0.00204936989680482,0.314043835177367,0.688,0.466,1,"10","Pin1"
"Psmb42",0.00205380642257107,0.300266724825673,0.833,0.612,1,"10","Psmb4"
"Impdh24",0.00211419473390209,0.250576226090399,0.812,0.645,1,"10","Impdh2"
"Gnb2",0.00215426817344519,0.272883099580144,0.875,0.798,1,"10","Gnb2"
"Timm8b1",0.00247637265980822,0.330770186861283,0.729,0.508,1,"10","Timm8b"
"Mrps142",0.00252171052179828,0.27720506727656,0.833,0.621,1,"10","Mrps14"
"Psmb54",0.00259842428819694,0.31293553642938,0.792,0.675,1,"10","Psmb5"
"Tuba1c4",0.0027458806439607,0.310349120876965,0.812,0.597,1,"10","Tuba1c"
"Srrm13",0.00288425619000593,0.268349530349802,0.708,0.408,1,"10","Srrm1"
"Psmd84",0.00288454428755524,0.261749028419936,0.833,0.652,1,"10","Psmd8"
"Fkbp1a1",0.00301995954051106,0.277220003126594,0.896,0.706,1,"10","Fkbp1a"
"Cdc1231",0.00350414787644971,0.263299514131963,0.604,0.369,1,"10","Cdc123"
"Atp5g3",0.00352061797701652,0.2587591414136,0.771,0.496,1,"10","Atp5g3"
"Psmb72",0.00360781516458415,0.259735753803103,0.812,0.588,1,"10","Psmb7"
"Lamtor11",0.00378966592327775,0.250792523617223,0.708,0.413,1,"10","Lamtor1"
"Thoc71",0.00381483676551847,0.255129004973043,0.812,0.556,1,"10","Thoc7"
"Cisd2",0.00393595841778572,0.265395632728854,0.521,0.295,1,"10","Cisd2"
"Ndufv22",0.00446972025965296,0.257729356707957,0.854,0.622,1,"10","Ndufv2"
"Mrps212",0.00475275528280503,0.261065994282383,0.771,0.529,1,"10","Mrps21"
"Tkt5",0.00493151786567305,0.2675030383889,0.729,0.482,1,"10","Tkt"
"Smarcc1",0.00539582439322936,0.267385141399588,0.417,0.228,1,"10","Smarcc1"
"Ctr9",0.00594078420190417,0.443784142381797,0.271,0.126,1,"10","Ctr9"
"Mdm2",0.00605307376536623,0.384905334171468,0.312,0.162,1,"10","Mdm2"
"Ndufs42",0.00624372620428383,0.268186888034829,0.792,0.549,1,"10","Ndufs4"
"Rtn32",0.00662398188153755,0.288350563717388,0.583,0.406,1,"10","Rtn3"
"Lrrc41",0.00878400568735379,0.260090705129767,0.312,0.157,1,"10","Lrrc41"
"Pitpna",0.00950273421118892,0.264996054105369,0.417,0.217,1,"10","Pitpna"
"Ube2i3",0.00999106378669872,0.283057039193934,0.771,0.64,1,"10","Ube2i"
"Cck1",3.53314658837064e-39,1.41336584927526,0.735,0.082,4.89376133955217e-35,"11","Cck"
"Lalba1",1.0269448923565e-38,1.64370216514243,0.853,0.117,1.42242137040299e-34,"11","Lalba"
"Btn1a11",8.32312599344583e-33,1.03961783447044,0.676,0.081,1.15283618135218e-28,"11","Btn1a1"
"Spp111",2.24196890374442e-27,1.37163167076758,1,0.268,3.1053511285764e-23,"11","Spp1"
"Atp6v1b11",3.30607159364154e-26,0.892169162855962,0.824,0.142,4.5792397643529e-22,"11","Atp6v1b1"
"Fam25c2",3.76026829310036e-26,1.0347509050746,0.824,0.152,5.20834761277331e-22,"11","Fam25c"
"Tmprss21",1.51098863167671e-24,0.759537920227576,0.765,0.133,2.09287035373542e-20,"11","Tmprss2"
"Lipa1",1.19155646487291e-23,0.902331438835093,0.706,0.124,1.65042485949547e-19,"11","Lipa"
"Csn311",2.65701758975109e-23,1.54064424919873,0.941,0.254,3.68023506356423e-19,"11","Csn3"
"Ly6d8",2.50119363278224e-22,1.21527020809481,1,0.291,3.46440330076668e-18,"11","Ly6d"
"Lrg12",2.66954535322244e-22,1.10821684742259,0.824,0.183,3.69758726874841e-18,"11","Lrg1"
"Slc12a21",6.0278266176468e-22,0.922475812284356,0.765,0.151,8.34914264810258e-18,"11","Slc12a2"
"Folr11",1.04793190675778e-21,0.748158338372046,0.735,0.137,1.4514904840502e-17,"11","Folr1"
"Clic61",5.59084861583126e-21,0.523041992886598,0.529,0.073,7.74388441778787e-17,"11","Clic6"
"Hey11",7.86779830784387e-21,0.633302944907768,0.588,0.093,1.08976874361946e-16,"11","Hey1"
"Col8a11",5.80352790054976e-20,0.726865739002633,0.647,0.116,8.03846649505147e-16,"11","Col8a1"
"Pkib",9.26315420452583e-20,0.368834270906183,0.294,0.025,1.28303948886887e-15,"11","Pkib"
"AW1120101",3.19755007784878e-18,0.803491338269873,0.706,0.151,4.42892661282835e-14,"11","AW112010"
"Arhgef6",8.96560375127375e-18,0.523941406273948,0.382,0.048,1.24182577558893e-13,"11","Arhgef6"
"Trf10",2.83289812075034e-17,1.23490190026556,1,0.428,3.92384718705129e-13,"11","Trf"
"Dkkl12",8.30580557406113e-17,0.725322606417359,0.735,0.176,1.15043713006321e-12,"11","Dkkl1"
"Ncald",1.13545084739084e-16,0.318876130577625,0.294,0.03,1.57271296872105e-12,"11","Ncald"
"Cyp3a57",6.5992143824198e-16,0.380962433404723,0.324,0.038,9.14057184108966e-12,"11","Cyp3a57"
"Cst38",7.19236826100648e-16,1.60274753487993,1,0.746,9.96214927832007e-12,"11","Cst3"
"Apod",3.10256838699421e-15,1.10355601421402,0.324,0.041,4.29736747282568e-11,"11","Apod"
"Stc210",5.01061212677643e-15,0.797066893783196,0.941,0.301,6.94019885679803e-11,"11","Stc2"
"Prlr10",5.33600969966732e-15,0.844923986868004,0.971,0.344,7.3909070350092e-11,"11","Prlr"
"Nupr17",6.68355618617345e-15,1.26205059118376,0.853,0.332,9.25739367346884e-11,"11","Nupr1"
"Pdzk1ip1",2.85113842951332e-14,0.551637172504459,0.382,0.059,3.9491118387189e-10,"11","Pdzk1ip1"
"Tmem564",2.42329873883324e-13,0.814032588554695,0.765,0.222,3.35651108315791e-09,"11","Tmem56"
"Txnip5",2.63895424788193e-13,0.811631679764708,0.794,0.258,3.65521552874126e-09,"11","Txnip"
"Elf53",2.7212205438743e-13,0.59574844034407,0.706,0.179,3.76916257532029e-09,"11","Elf5"
"Aqp59",4.99200563635092e-13,0.955591397372656,0.853,0.31,6.91442700690966e-09,"11","Aqp5"
"Cxcl152",5.05513094780948e-13,0.518515610805839,0.735,0.197,7.00186187581092e-09,"11","Cxcl15"
"Pgr",6.79053947903412e-13,0.409053606747252,0.353,0.055,9.40557623241016e-09,"11","Pgr"
"Il18bp",7.80562043411917e-13,0.357846306876603,0.265,0.033,1.08115648632985e-08,"11","Il18bp"
"Mlph",1.17552859972688e-12,0.462452640051315,0.5,0.106,1.6282246634817e-08,"11","Mlph"
"Itm2b7",5.09967345500608e-12,0.722505046992274,1,0.986,7.06355770252891e-08,"11","Itm2b"
"Wwc1",7.31003560785853e-12,0.409905682153927,0.324,0.051,1.01251303204448e-07,"11","Wwc1"
"Arg13",9.04766188835663e-12,0.559378915562603,0.647,0.175,1.25319164815628e-07,"11","Arg1"
"Klf27",1.24405807724812e-11,1.04412374308028,0.941,0.524,1.72314484279636e-07,"11","Klf2"
"Rassf4",1.47244510402684e-11,0.302782258714786,0.294,0.043,2.03948371358758e-07,"11","Rassf4"
"Cited24",1.5687220578573e-11,0.798776824918787,0.676,0.219,2.17283692233815e-07,"11","Cited2"
"Fam84a",1.58403861211315e-11,0.258347963524306,0.265,0.035,2.19405188163792e-07,"11","Fam84a"
"Tgfbr2",1.72031183357574e-11,0.291750921415006,0.353,0.06,2.38280392068575e-07,"11","Tgfbr2"
"Lcn27",1.81554306460331e-11,0.787355794835273,1,0.688,2.51470869878205e-07,"11","Lcn2"
"Ier27",1.85231956807716e-11,0.827251303932548,1,0.897,2.56564783374368e-07,"11","Ier2"
"Smagp7",2.17015992783278e-11,0.752672627514951,0.765,0.258,3.00588851604118e-07,"11","Smagp"
"Dnajc123",2.49312052442216e-11,0.609191302784167,0.706,0.218,3.45322123837713e-07,"11","Dnajc12"
"Tmem1587",3.76000913590944e-11,1.00157704234857,0.882,0.408,5.20798865414817e-07,"11","Tmem158"
"Cracr2b8",5.81034880391532e-11,0.643987587412989,0.853,0.312,8.04791412830311e-07,"11","Cracr2b"
"Cd1648",1.1073889720574e-10,0.617077135116096,0.765,0.269,1.5338444651967e-06,"11","Cd164"
"Zfp395",1.24221902249387e-10,0.346055119920638,0.324,0.056,1.72059756805626e-06,"11","Zfp395"
"Cd826",1.32534614918631e-10,0.704336957552046,0.824,0.339,1.83573695123796e-06,"11","Cd82"
"Jund7",1.78438718169786e-10,0.776092039144519,1,0.815,2.4715546853697e-06,"11","Jund"
"Lrrc261",1.92658201702895e-10,0.306098455187479,0.324,0.055,2.6685087517868e-06,"11","Lrrc26"
"Ly6k",1.97751709884833e-10,0.503764233259779,0.324,0.057,2.73905893361483e-06,"11","Ly6k"
"Smim223",2.29679324285413e-10,0.531843564444871,0.706,0.218,3.18128832067726e-06,"11","Smim22"
"Tspan12",2.72522235796182e-10,0.323582644940165,0.676,0.188,3.77470548801292e-06,"11","Tspan1"
